investor_id,age,income_band,state,city_tier,txn_type,amount,scheme_code,txn_date
INV56768,26,12-25L,Tamil Nadu,Tier3,Lumpsum,25000,120503,2024-07-01
INV12896,31,12-25L,UP,Tier1,SIP,5000,120841,2022-04-29
INV27902,29,25L+,Punjab,Tier3,SIP,5000,119092,2022-06-19
INV32925,35,12-25L,Tamil Nadu,Tier1,SIP,25000,120841,2023-03-06
INV70824,51,25L+,Rajasthan,Tier2,Lumpsum,50000,120841,2025-09-05
INV72363,54,25L+,Karnataka,Tier2,SIP,5000,125497,2024-03-09
INV17103,55,5-12L,West Bengal,Tier1,Redemption,2000,118632,2023-05-10
INV62886,29,12-25L,West Bengal,Tier1,SIP,5000,125497,2023-03-12
INV78658,64,25L+,Gujarat,Tier2,SIP,5000,120503,2024-01-15
INV30034,43,5-12L,Gujarat,Tier3,SIP,500,118632,2022-03-10
INV29075,31,5-12L,Kerala,Tier3,SIP,2000,125497,2024-04-20
INV34638,59,12-25L,Delhi,Tier2,Lumpsum,50000,118632,2022-07-20
INV37062,54,5-12L,Telangana,Tier3,SIP,10000,119092,2025-06-23
INV16665,58,12-25L,Maharashtra,Tier1,SIP,2000,118632,2026-04-19
INV14092,43,5-12L,Delhi,Tier1,SIP,500,120841,2025-07-10
INV44466,64,5-12L,Rajasthan,Tier1,SIP,10000,119551,2025-05-01
INV72591,43,12-25L,Delhi,Tier2,Lumpsum,2000,120841,2025-08-12
INV54901,48,25L+,Telangana,Tier1,Redemption,500,119092,2022-10-25
INV10043,33,25L+,Delhi,Tier2,SIP,1000,120503,2022-02-05
INV30032,62,5-12L,Gujarat,Tier1,SIP,1000,125497,2024-06-19
INV48863,54,12-25L,West Bengal,Tier2,SIP,10000,120503,2025-10-11
INV65062,58,5-12L,Maharashtra,Tier3,Lumpsum,2000,119551,2023-03-23
INV32869,26,25L+,Maharashtra,Tier3,SIP,1000,125497,2025-04-08
INV19780,22,12-25L,West Bengal,Tier1,Redemption,50000,119551,2024-08-20
INV19796,39,25L+,Delhi,Tier1,Lumpsum,5000,119551,2023-01-16
INV44368,29,12-25L,Tamil Nadu,Tier1,SIP,5000,119551,2026-01-29
INV58153,39,5-12L,Telangana,Tier2,Lumpsum,25000,119092,2022-10-22
INV56141,53,12-25L,Rajasthan,Tier1,Lumpsum,5000,125497,2023-08-07
INV87914,24,12-25L,Maharashtra,Tier3,SIP,10000,125497,2025-05-11
INV97646,60,5-12L,Rajasthan,Tier1,SIP,5000,118632,2024-06-21
INV57227,43,12-25L,Rajasthan,Tier1,SIP,5000,120841,2025-04-21
INV79317,60,25L+,West Bengal,Tier2,SIP,50000,119092,2023-07-22
INV28641,37,25L+,Punjab,Tier2,Lumpsum,5000,120503,2024-07-03
INV66185,23,12-25L,UP,Tier3,Lumpsum,5000,119092,2025-06-24
INV77190,27,12-25L,Rajasthan,Tier3,Lumpsum,10000,120503,2024-03-06
INV89736,23,25L+,Maharashtra,Tier1,Lumpsum,5000,120503,2026-02-24
INV72991,38,5-12L,Rajasthan,Tier1,SIP,25000,119092,2024-04-14
INV94456,25,5-12L,UP,Tier3,Lumpsum,50000,120503,2025-01-03
INV71863,60,5-12L,Delhi,Tier1,SIP,5000,119551,2023-06-18
INV55722,50,12-25L,Telangana,Tier3,Lumpsum,500,119092,2023-02-09
INV50310,32,5-12L,Gujarat,Tier1,SIP,2000,118632,2025-01-08
INV54943,51,12-25L,West Bengal,Tier3,SIP,1000,125497,2026-02-27
INV76737,29,25L+,UP,Tier2,SIP,25000,120503,2026-03-12
INV42185,63,12-25L,MP,Tier1,Lumpsum,2000,125497,2025-01-12
INV92069,60,12-25L,Delhi,Tier3,SIP,500,119551,2024-01-12
INV31467,47,5-12L,MP,Tier3,SIP,25000,125497,2022-09-01
INV29486,51,5-12L,West Bengal,Tier3,SIP,1000,120841,2023-04-14
INV50134,32,25L+,Karnataka,Tier3,Redemption,50000,125497,2022-10-10
INV30974,51,12-25L,Punjab,Tier2,SIP,5000,120503,2023-03-31
INV89486,52,25L+,Maharashtra,Tier1,SIP,5000,119092,2025-09-10
INV53036,58,5-12L,West Bengal,Tier1,SIP,2000,120503,2024-07-25
INV51450,46,12-25L,UP,Tier3,SIP,1000,119551,2023-08-10
INV95606,43,25L+,Punjab,Tier1,Lumpsum,10000,120841,2023-05-11
INV37384,37,25L+,Gujarat,Tier2,SIP,500,119092,2025-10-18
INV26507,61,25L+,Karnataka,Tier2,SIP,500,125497,2025-07-06
INV82649,52,25L+,Kerala,Tier1,SIP,50000,120503,2023-02-03
INV98002,27,12-25L,West Bengal,Tier1,Lumpsum,25000,119092,2022-12-09
INV41256,39,12-25L,Punjab,Tier1,SIP,2000,125497,2025-05-27
INV62450,40,25L+,Maharashtra,Tier2,Redemption,50000,118632,2025-07-22
INV90451,43,12-25L,Punjab,Tier2,SIP,25000,119551,2023-07-13
INV81686,62,12-25L,UP,Tier2,SIP,500,120841,2023-09-01
INV48701,39,5-12L,Karnataka,Tier2,SIP,5000,120841,2025-12-28
INV60550,48,12-25L,UP,Tier1,Redemption,10000,119092,2022-03-05
INV25727,51,5-12L,Gujarat,Tier2,SIP,10000,120503,2022-05-19
INV57968,50,25L+,Tamil Nadu,Tier3,SIP,25000,119551,2023-07-23
INV97321,57,5-12L,Tamil Nadu,Tier1,SIP,10000,119092,2022-05-06
INV18105,61,25L+,Maharashtra,Tier3,Lumpsum,1000,118632,2024-07-03
INV59708,33,5-12L,Tamil Nadu,Tier3,SIP,1000,119092,2023-05-22
INV32498,42,25L+,Gujarat,Tier3,Lumpsum,25000,119092,2024-04-25
INV43942,23,25L+,West Bengal,Tier3,SIP,2000,119092,2024-03-20
INV61052,64,5-12L,Delhi,Tier2,SIP,500,120841,2023-05-30
INV67537,46,12-25L,Karnataka,Tier2,Redemption,25000,118632,2026-05-07
INV75491,45,5-12L,Karnataka,Tier1,Lumpsum,25000,120503,2023-04-07
INV83717,47,5-12L,Delhi,Tier1,Lumpsum,10000,119551,2023-06-29
INV48009,22,25L+,Gujarat,Tier1,SIP,1000,120841,2026-04-21
INV39970,23,5-12L,Delhi,Tier2,SIP,5000,118632,2022-12-02
INV54175,55,5-12L,Delhi,Tier2,Lumpsum,1000,119551,2025-07-05
INV52128,46,12-25L,Tamil Nadu,Tier3,SIP,50000,120503,2024-02-13
INV44550,60,5-12L,Punjab,Tier2,SIP,5000,119551,2023-04-12
INV81026,56,25L+,Kerala,Tier3,SIP,50000,118632,2026-03-23
INV75470,22,25L+,Delhi,Tier1,Redemption,25000,118632,2026-03-29
INV76830,43,25L+,Kerala,Tier3,Lumpsum,10000,120503,2024-05-29
INV31789,34,5-12L,Tamil Nadu,Tier2,Lumpsum,10000,119092,2024-09-11
INV57724,46,12-25L,UP,Tier2,Redemption,2000,120503,2022-04-21
INV79828,46,5-12L,Karnataka,Tier3,SIP,10000,120841,2022-06-06
INV41911,24,25L+,Punjab,Tier1,Redemption,500,120841,2023-06-02
INV34947,64,25L+,Gujarat,Tier3,SIP,25000,119551,2022-11-21
INV42899,48,5-12L,Kerala,Tier1,Lumpsum,50000,118632,2025-07-12
INV41132,64,25L+,Punjab,Tier1,SIP,2000,119551,2024-03-13
INV77602,62,12-25L,Maharashtra,Tier2,Redemption,50000,125497,2022-07-16
INV89057,23,12-25L,Rajasthan,Tier3,Lumpsum,500,119551,2023-07-31
INV23001,34,25L+,Delhi,Tier3,Redemption,25000,120503,2022-05-28
INV91834,27,5-12L,Telangana,Tier3,Redemption,50000,119551,2025-11-01
INV88624,39,25L+,Maharashtra,Tier3,SIP,500,118632,2024-03-23
INV83610,34,25L+,Kerala,Tier2,Lumpsum,10000,119092,2025-12-16
INV69028,38,5-12L,Karnataka,Tier3,Lumpsum,500,120841,2022-02-18
INV92267,46,25L+,West Bengal,Tier3,Redemption,5000,119551,2022-06-08
INV45003,48,12-25L,Tamil Nadu,Tier2,SIP,500,120503,2023-11-17
INV29399,24,5-12L,Rajasthan,Tier2,SIP,50000,118632,2023-04-24
INV96355,51,25L+,Punjab,Tier3,SIP,5000,125497,2022-09-08
INV95118,28,5-12L,Kerala,Tier2,SIP,500,120503,2024-06-29
INV53074,54,5-12L,Karnataka,Tier1,SIP,10000,119551,2025-08-22
INV89802,64,25L+,Telangana,Tier2,SIP,10000,119551,2024-01-29
INV11724,54,25L+,Kerala,Tier2,SIP,1000,119092,2025-05-13
INV11746,28,5-12L,Rajasthan,Tier1,Redemption,1000,120841,2025-08-06
INV25955,47,5-12L,Karnataka,Tier2,SIP,10000,119092,2022-05-11
INV73358,51,25L+,Karnataka,Tier3,SIP,500,119092,2026-04-25
INV38992,54,25L+,West Bengal,Tier2,SIP,1000,119551,2025-07-15
INV68654,24,5-12L,West Bengal,Tier3,SIP,50000,119551,2026-02-01
INV32995,53,25L+,Telangana,Tier2,SIP,2000,119092,2023-01-15
INV58605,28,25L+,Telangana,Tier2,SIP,10000,125497,2023-06-04
INV81662,32,25L+,Punjab,Tier1,SIP,1000,119551,2024-02-03
INV40151,53,5-12L,Maharashtra,Tier1,SIP,1000,120503,2023-10-16
INV88530,22,12-25L,Telangana,Tier2,SIP,1000,118632,2024-03-05
INV89443,61,25L+,UP,Tier1,SIP,500,120503,2023-08-09
INV64241,27,5-12L,Karnataka,Tier1,Redemption,10000,119092,2025-11-16
INV14963,57,12-25L,Tamil Nadu,Tier2,SIP,10000,120841,2023-11-22
INV94524,53,5-12L,Tamil Nadu,Tier1,Lumpsum,50000,118632,2024-12-01
INV55123,60,25L+,Delhi,Tier1,SIP,50000,119551,2023-10-03
INV93531,57,25L+,MP,Tier2,SIP,25000,120841,2025-11-26
INV36674,55,5-12L,UP,Tier1,SIP,2000,118632,2025-11-12
INV48604,57,5-12L,Maharashtra,Tier1,SIP,10000,125497,2022-08-17
INV30926,22,5-12L,UP,Tier3,SIP,1000,120503,2024-09-17
INV71990,43,5-12L,Tamil Nadu,Tier2,SIP,50000,119092,2022-06-22
INV31495,30,5-12L,Kerala,Tier3,Lumpsum,5000,119092,2026-05-15
INV87447,36,5-12L,Maharashtra,Tier3,SIP,10000,119551,2023-09-21
INV31609,30,25L+,MP,Tier2,Lumpsum,500,119551,2023-11-09
INV68470,42,25L+,Maharashtra,Tier1,Lumpsum,25000,120841,2024-11-24
INV65372,29,12-25L,UP,Tier2,SIP,25000,125497,2025-04-28
INV66539,54,12-25L,Kerala,Tier1,SIP,5000,120503,2022-04-16
INV57976,58,12-25L,West Bengal,Tier3,Lumpsum,2000,118632,2025-02-02
INV56329,25,12-25L,Rajasthan,Tier1,SIP,25000,120503,2022-12-16
INV88361,62,12-25L,Telangana,Tier1,SIP,50000,119551,2026-01-11
INV13506,47,12-25L,West Bengal,Tier3,SIP,1000,118632,2024-04-23
INV60276,64,12-25L,Gujarat,Tier2,SIP,50000,120503,2022-12-26
INV51852,34,12-25L,Gujarat,Tier1,Lumpsum,5000,118632,2024-07-02
INV31420,27,5-12L,Maharashtra,Tier1,Lumpsum,10000,120503,2022-01-08
INV81999,25,12-25L,MP,Tier3,SIP,10000,120503,2022-05-27
INV87865,34,12-25L,Telangana,Tier3,SIP,5000,120503,2025-06-27
INV50286,53,12-25L,Delhi,Tier2,SIP,50000,119092,2022-07-26
INV10279,44,25L+,UP,Tier1,Redemption,25000,119092,2022-12-11
INV45080,53,25L+,West Bengal,Tier2,SIP,50000,118632,2025-02-07
INV54254,63,5-12L,West Bengal,Tier1,SIP,2000,119092,2022-02-07
INV16571,45,5-12L,Gujarat,Tier2,Redemption,500,120841,2024-02-01
INV20318,59,25L+,Delhi,Tier3,Redemption,2000,120503,2024-06-03
INV64558,38,25L+,Punjab,Tier2,Lumpsum,500,125497,2022-08-30
INV51579,22,5-12L,Kerala,Tier3,Lumpsum,1000,125497,2024-03-16
INV86013,29,25L+,West Bengal,Tier1,SIP,1000,119092,2023-05-06
INV25020,42,25L+,Rajasthan,Tier1,SIP,2000,118632,2023-12-12
INV18327,41,5-12L,Punjab,Tier2,SIP,500,125497,2024-04-08
INV18716,47,25L+,Delhi,Tier1,Lumpsum,1000,120503,2022-12-02
INV45177,49,5-12L,Telangana,Tier3,SIP,10000,120503,2025-08-09
INV23466,40,12-25L,Karnataka,Tier1,Redemption,500,125497,2025-08-16
INV34281,59,5-12L,Delhi,Tier2,SIP,1000,120503,2025-12-05
INV97159,60,25L+,Delhi,Tier3,SIP,50000,119092,2022-10-15
INV95456,28,25L+,West Bengal,Tier1,SIP,500,118632,2022-02-03
INV59871,31,12-25L,MP,Tier3,Lumpsum,50000,120841,2022-06-02
INV49770,61,12-25L,Delhi,Tier3,SIP,500,120503,2022-09-16
INV32090,52,5-12L,Delhi,Tier3,Redemption,10000,125497,2023-12-09
INV96209,35,5-12L,Rajasthan,Tier2,SIP,10000,125497,2022-06-15
INV18748,22,25L+,MP,Tier2,SIP,1000,125497,2024-07-09
INV11320,28,5-12L,Kerala,Tier2,Redemption,10000,120841,2025-07-31
INV34981,35,5-12L,Telangana,Tier3,SIP,2000,118632,2024-05-21
INV46111,62,5-12L,Maharashtra,Tier1,SIP,50000,118632,2022-05-17
INV42783,64,12-25L,Karnataka,Tier3,SIP,50000,118632,2025-09-30
INV95397,49,25L+,Maharashtra,Tier1,Lumpsum,25000,119551,2022-10-02
INV63658,25,25L+,Gujarat,Tier3,SIP,500,119551,2025-08-26
INV41236,57,12-25L,UP,Tier3,SIP,5000,120841,2022-08-26
INV86520,49,12-25L,Delhi,Tier1,SIP,2000,125497,2024-05-18
INV79939,64,12-25L,Kerala,Tier3,SIP,1000,119551,2024-01-23
INV25957,37,12-25L,Tamil Nadu,Tier1,SIP,25000,119092,2025-06-08
INV45026,25,25L+,MP,Tier1,SIP,25000,120841,2025-03-04
INV30412,46,5-12L,Delhi,Tier3,SIP,2000,119551,2024-03-15
INV23373,31,5-12L,MP,Tier1,SIP,50000,119092,2024-08-28
INV49997,52,25L+,Tamil Nadu,Tier2,SIP,1000,119551,2022-04-05
INV52321,34,5-12L,Karnataka,Tier1,SIP,2000,120841,2025-09-19
INV34354,64,5-12L,Delhi,Tier1,SIP,1000,125497,2022-04-30
INV16001,44,12-25L,MP,Tier2,Lumpsum,2000,119092,2026-01-09
INV78533,22,5-12L,Rajasthan,Tier2,SIP,1000,120841,2022-03-10
INV31595,22,25L+,Karnataka,Tier1,SIP,25000,119551,2025-10-09
INV94543,32,12-25L,Tamil Nadu,Tier1,Lumpsum,1000,118632,2025-04-28
INV94488,24,25L+,Punjab,Tier2,SIP,25000,119551,2022-07-01
INV92804,50,5-12L,Tamil Nadu,Tier1,Lumpsum,500,120841,2025-01-27
INV17520,25,12-25L,Tamil Nadu,Tier1,SIP,1000,118632,2023-04-13
INV38610,34,25L+,UP,Tier1,SIP,1000,125497,2022-02-25
INV39507,47,25L+,Karnataka,Tier3,SIP,500,125497,2025-09-06
INV75686,31,12-25L,Tamil Nadu,Tier3,SIP,5000,120503,2024-08-05
INV27406,48,5-12L,West Bengal,Tier1,SIP,1000,119551,2022-12-08
INV44517,43,25L+,Karnataka,Tier2,Lumpsum,5000,119092,2025-12-13
INV97807,59,12-25L,Tamil Nadu,Tier2,SIP,5000,120841,2023-08-30
INV59491,44,25L+,Telangana,Tier1,SIP,1000,118632,2025-10-17
INV30613,50,12-25L,West Bengal,Tier1,SIP,5000,125497,2023-04-27
INV39953,24,12-25L,West Bengal,Tier2,Redemption,50000,119092,2022-06-02
INV64965,30,12-25L,Telangana,Tier3,Lumpsum,5000,119092,2023-07-30
INV28876,46,5-12L,MP,Tier3,SIP,10000,118632,2025-05-24
INV67362,28,25L+,Karnataka,Tier1,SIP,2000,118632,2025-01-03
INV29547,55,5-12L,Rajasthan,Tier2,Redemption,25000,119551,2022-02-13
INV12200,59,25L+,West Bengal,Tier3,SIP,2000,120503,2026-05-05
INV84996,48,25L+,Rajasthan,Tier1,Lumpsum,1000,118632,2024-02-23
INV38849,26,5-12L,Maharashtra,Tier3,SIP,50000,125497,2025-10-24
INV99529,27,25L+,Telangana,Tier2,SIP,1000,120503,2022-02-20
INV32651,58,12-25L,Delhi,Tier3,Lumpsum,25000,125497,2024-01-26
INV25657,63,12-25L,Rajasthan,Tier3,SIP,1000,119092,2023-04-07
INV33503,53,5-12L,Punjab,Tier3,SIP,500,119551,2022-03-07
INV73489,51,5-12L,Rajasthan,Tier1,SIP,1000,118632,2023-12-01
INV39969,51,12-25L,Punjab,Tier2,SIP,1000,119092,2024-08-09
INV85392,39,5-12L,Gujarat,Tier3,SIP,50000,125497,2024-11-24
INV63595,59,25L+,Kerala,Tier3,SIP,10000,125497,2022-03-29
INV16477,50,12-25L,Punjab,Tier2,SIP,2000,120841,2022-09-13
INV13717,29,25L+,Punjab,Tier1,SIP,1000,119551,2023-06-24
INV38214,42,5-12L,Rajasthan,Tier3,SIP,25000,119092,2022-09-10
INV17151,39,12-25L,Telangana,Tier3,SIP,1000,119551,2022-11-06
INV73844,64,5-12L,Delhi,Tier3,Redemption,25000,125497,2023-11-08
INV13200,34,12-25L,West Bengal,Tier2,SIP,50000,118632,2025-04-11
INV18350,39,25L+,Gujarat,Tier3,SIP,500,119092,2022-04-14
INV55829,50,25L+,MP,Tier1,SIP,1000,118632,2023-10-12
INV76224,53,12-25L,Punjab,Tier2,Lumpsum,2000,118632,2022-04-13
INV98221,46,12-25L,UP,Tier2,Lumpsum,500,120503,2023-11-29
INV21374,57,25L+,UP,Tier3,SIP,2000,119092,2023-05-24
INV88809,28,12-25L,West Bengal,Tier3,SIP,500,120503,2024-02-14
INV61948,51,5-12L,MP,Tier2,SIP,1000,119551,2026-01-12
INV38553,25,12-25L,Delhi,Tier1,SIP,1000,119551,2026-04-26
INV94409,50,5-12L,MP,Tier3,SIP,10000,118632,2023-06-20
INV81453,52,25L+,Karnataka,Tier1,Lumpsum,500,119551,2025-12-23
INV62540,52,5-12L,Tamil Nadu,Tier3,SIP,25000,120503,2022-09-27
INV78040,48,12-25L,Karnataka,Tier3,Lumpsum,1000,125497,2026-03-25
INV59286,37,25L+,Tamil Nadu,Tier2,SIP,1000,120841,2022-01-19
INV51979,53,12-25L,Rajasthan,Tier2,SIP,10000,118632,2022-06-19
INV94631,63,5-12L,MP,Tier3,SIP,5000,119092,2026-03-20
INV65408,35,12-25L,MP,Tier2,SIP,1000,119551,2023-06-22
INV27363,39,25L+,MP,Tier2,SIP,50000,119092,2025-09-06
INV27279,38,12-25L,Rajasthan,Tier1,SIP,1000,119092,2024-01-27
INV95632,51,12-25L,MP,Tier2,Lumpsum,50000,118632,2025-08-07
INV16763,27,12-25L,UP,Tier3,SIP,10000,125497,2022-12-24
INV16444,30,5-12L,West Bengal,Tier1,SIP,50000,119092,2023-03-15
INV53709,62,5-12L,Delhi,Tier3,SIP,500,125497,2025-02-18
INV55768,64,12-25L,Gujarat,Tier2,SIP,500,120503,2024-06-04
INV72391,31,5-12L,Rajasthan,Tier3,Redemption,1000,119551,2022-09-07
INV65499,53,12-25L,Telangana,Tier1,SIP,5000,125497,2023-10-17
INV48498,54,5-12L,Gujarat,Tier2,SIP,2000,120841,2024-10-10
INV96229,56,25L+,MP,Tier3,Lumpsum,500,119551,2024-12-14
INV84814,62,12-25L,Gujarat,Tier3,SIP,50000,120841,2023-10-04
INV54267,40,5-12L,Maharashtra,Tier1,SIP,2000,119551,2025-09-08
INV68509,45,12-25L,Maharashtra,Tier1,SIP,5000,119092,2022-11-13
INV80114,42,5-12L,Delhi,Tier1,SIP,5000,125497,2023-02-15
INV18562,30,25L+,Rajasthan,Tier2,SIP,10000,118632,2022-07-03
INV21423,55,12-25L,Punjab,Tier3,SIP,5000,125497,2022-08-12
INV97466,58,12-25L,Gujarat,Tier3,SIP,1000,125497,2022-08-19
INV71013,33,25L+,Gujarat,Tier3,SIP,1000,120503,2024-03-02
INV78788,52,5-12L,UP,Tier1,SIP,50000,119551,2024-03-29
INV61472,39,25L+,Tamil Nadu,Tier1,SIP,500,119092,2025-01-27
INV73095,47,25L+,Rajasthan,Tier3,SIP,1000,119092,2023-06-10
INV52940,62,12-25L,Maharashtra,Tier1,Redemption,50000,120841,2026-03-25
INV61091,58,5-12L,Gujarat,Tier2,SIP,50000,120503,2023-07-02
INV70997,64,12-25L,Tamil Nadu,Tier1,Lumpsum,2000,125497,2025-07-02
INV56071,36,12-25L,Punjab,Tier2,SIP,5000,120841,2025-11-04
INV41086,40,25L+,Karnataka,Tier1,SIP,50000,118632,2026-02-17
INV92458,47,25L+,Karnataka,Tier2,Lumpsum,2000,120503,2023-04-10
INV83231,57,12-25L,Kerala,Tier2,Lumpsum,5000,120503,2023-01-23
INV94333,40,25L+,Punjab,Tier1,SIP,1000,120503,2023-05-20
INV50391,63,5-12L,UP,Tier3,SIP,2000,119092,2023-08-29
INV25038,34,12-25L,Delhi,Tier1,Lumpsum,2000,120841,2023-01-21
INV87263,46,12-25L,Telangana,Tier1,Lumpsum,1000,118632,2024-09-30
INV38463,35,5-12L,Rajasthan,Tier2,SIP,50000,119092,2025-08-16
INV26758,52,5-12L,Punjab,Tier1,Redemption,500,119551,2022-09-26
INV36019,35,5-12L,Telangana,Tier1,SIP,2000,119551,2023-09-15
INV94075,60,12-25L,Delhi,Tier1,SIP,1000,119092,2022-05-10
INV29763,61,25L+,Telangana,Tier3,Lumpsum,10000,118632,2024-07-31
INV55638,60,12-25L,Delhi,Tier2,Lumpsum,10000,125497,2022-03-19
INV59475,28,12-25L,Punjab,Tier3,Lumpsum,500,120503,2024-07-18
INV12553,47,5-12L,West Bengal,Tier1,Lumpsum,25000,120503,2023-01-23
INV11129,55,25L+,Telangana,Tier1,Lumpsum,25000,119092,2023-06-13
INV53742,46,5-12L,Punjab,Tier2,Redemption,2000,120503,2024-09-01
INV39950,59,25L+,Rajasthan,Tier3,Lumpsum,500,125497,2023-01-14
INV15892,55,5-12L,Tamil Nadu,Tier1,Lumpsum,500,119092,2023-10-09
INV61909,22,5-12L,MP,Tier3,SIP,5000,120841,2023-08-30
INV71705,37,5-12L,Karnataka,Tier1,SIP,500,119092,2024-11-23
INV20742,46,12-25L,Kerala,Tier1,Lumpsum,25000,120503,2022-02-14
INV68093,24,12-25L,Karnataka,Tier1,Redemption,10000,120841,2022-11-20
INV30580,59,5-12L,Tamil Nadu,Tier1,SIP,10000,119551,2023-06-10
INV66586,44,25L+,West Bengal,Tier2,SIP,2000,125497,2022-05-17
INV71243,38,5-12L,Gujarat,Tier3,SIP,500,125497,2026-03-23
INV73965,45,12-25L,Maharashtra,Tier3,Lumpsum,500,125497,2024-09-16
INV26655,49,25L+,MP,Tier3,Redemption,1000,120841,2024-10-09
INV76122,64,25L+,West Bengal,Tier2,SIP,25000,125497,2023-01-17
INV13669,61,25L+,UP,Tier2,Lumpsum,2000,119092,2023-12-03
INV77217,35,5-12L,Punjab,Tier2,SIP,2000,119551,2025-10-21
INV71870,53,25L+,Tamil Nadu,Tier1,SIP,500,120503,2024-03-01
INV36982,31,12-25L,Kerala,Tier1,SIP,2000,120503,2022-07-07
INV67345,26,25L+,Delhi,Tier2,SIP,1000,119551,2024-10-30
INV88468,26,25L+,Punjab,Tier3,SIP,25000,120841,2023-07-22
INV86885,30,5-12L,UP,Tier2,SIP,5000,120841,2022-09-02
INV87240,27,12-25L,MP,Tier2,Lumpsum,1000,125497,2024-10-13
INV99657,51,12-25L,Gujarat,Tier2,SIP,1000,119092,2024-09-13
INV45432,43,5-12L,MP,Tier3,Lumpsum,500,118632,2024-05-06
INV36208,47,12-25L,Tamil Nadu,Tier2,SIP,10000,120503,2026-04-06
INV26804,48,12-25L,West Bengal,Tier2,SIP,1000,125497,2024-01-13
INV39866,52,25L+,Karnataka,Tier2,Lumpsum,50000,118632,2022-01-23
INV68012,55,25L+,Kerala,Tier2,Lumpsum,10000,120503,2022-10-21
INV29690,44,5-12L,UP,Tier1,SIP,2000,120841,2022-02-04
INV82650,32,25L+,Gujarat,Tier1,SIP,1000,120503,2024-05-21
INV12046,62,25L+,West Bengal,Tier1,SIP,25000,120841,2026-04-13
INV12885,37,12-25L,Kerala,Tier1,Lumpsum,50000,119551,2026-03-12
INV84515,59,5-12L,Kerala,Tier1,SIP,5000,120503,2024-11-20
INV41192,41,5-12L,Karnataka,Tier3,SIP,50000,119092,2023-05-16
INV73074,23,25L+,Gujarat,Tier3,Lumpsum,500,119092,2025-01-05
INV89225,22,12-25L,Karnataka,Tier2,Lumpsum,500,120503,2024-08-07
INV22872,43,12-25L,MP,Tier1,SIP,1000,119551,2025-06-27
INV67517,23,12-25L,Telangana,Tier3,SIP,5000,125497,2022-03-05
INV94063,29,5-12L,Gujarat,Tier2,SIP,10000,125497,2026-05-19
INV12994,61,25L+,Punjab,Tier1,Lumpsum,10000,119092,2025-02-26
INV51057,42,5-12L,Karnataka,Tier3,Lumpsum,1000,125497,2025-12-30
INV69079,41,5-12L,Telangana,Tier2,SIP,25000,119551,2022-05-17
INV94142,23,5-12L,Tamil Nadu,Tier2,SIP,1000,120841,2023-12-17
INV29753,46,5-12L,Karnataka,Tier2,Lumpsum,10000,120503,2026-04-06
INV82342,55,12-25L,Telangana,Tier1,Lumpsum,500,119551,2025-01-03
INV40704,39,5-12L,Kerala,Tier1,Lumpsum,1000,120841,2024-10-01
INV33621,35,12-25L,MP,Tier3,SIP,1000,120503,2026-01-25
INV69282,38,25L+,Tamil Nadu,Tier1,SIP,1000,119092,2025-05-05
INV71366,33,25L+,Maharashtra,Tier1,Lumpsum,50000,120503,2022-02-25
INV63361,63,25L+,MP,Tier3,SIP,10000,125497,2023-11-13
INV68479,49,12-25L,Maharashtra,Tier1,SIP,50000,119551,2022-03-25
INV20138,58,25L+,Telangana,Tier2,SIP,5000,120503,2024-05-26
INV42720,51,25L+,Karnataka,Tier2,SIP,25000,118632,2025-07-29
INV86296,49,12-25L,Tamil Nadu,Tier1,SIP,2000,125497,2023-02-08
INV55399,36,5-12L,Punjab,Tier2,Lumpsum,500,119551,2023-07-16
INV65898,32,5-12L,Delhi,Tier2,Lumpsum,50000,125497,2024-03-20
INV54306,31,25L+,MP,Tier1,SIP,1000,120841,2024-02-16
INV80820,48,12-25L,Rajasthan,Tier1,Lumpsum,10000,120503,2023-05-04
INV30338,58,12-25L,Rajasthan,Tier3,SIP,50000,118632,2025-07-26
INV41036,26,12-25L,Maharashtra,Tier2,SIP,1000,125497,2025-09-20
INV40991,33,12-25L,Karnataka,Tier2,SIP,500,118632,2024-11-20
INV20685,37,25L+,Tamil Nadu,Tier1,Redemption,500,119092,2022-08-13
INV93391,45,25L+,West Bengal,Tier3,SIP,2000,125497,2023-07-05
INV13896,27,5-12L,Delhi,Tier3,Lumpsum,50000,120841,2023-05-17
INV19322,28,12-25L,Rajasthan,Tier1,SIP,2000,118632,2023-12-05
INV89692,33,12-25L,Delhi,Tier1,SIP,1000,120841,2025-09-08
INV58293,46,25L+,MP,Tier2,SIP,10000,119092,2026-03-21
INV26204,55,5-12L,Tamil Nadu,Tier3,SIP,10000,118632,2022-01-04
INV67163,40,5-12L,Delhi,Tier1,Lumpsum,50000,125497,2024-11-21
INV68757,23,25L+,Karnataka,Tier3,SIP,1000,120841,2024-05-22
INV80246,25,25L+,Telangana,Tier3,Lumpsum,500,120841,2026-02-21
INV96442,38,5-12L,Punjab,Tier2,SIP,50000,120841,2022-05-29
INV81482,43,5-12L,Kerala,Tier2,SIP,10000,120841,2023-05-27
INV44188,23,25L+,Tamil Nadu,Tier2,Redemption,25000,119092,2026-01-16
INV50961,34,25L+,Kerala,Tier1,SIP,1000,119551,2022-07-25
INV67051,52,5-12L,Delhi,Tier3,SIP,5000,120841,2022-07-16
INV39666,30,25L+,Karnataka,Tier1,SIP,1000,119551,2024-03-23
