scheme_code,scheme_name,nav,nav_date
148946,SBI Nifty Next 50 Index Fund - Direct Plan - Income Distribution cum Capital Withdrawal Option (IDCW),19.3614,2026-06-01
148943,SBI Nifty Next 50 Index Fund - Regular Plan - Growth,18.9141,2026-06-01
148944,SBI Nifty Next 50 Index Fund - Regular Plan - Income Distribution cum Capital Withdrawal Option (IDCW),18.9143,2026-06-01
150677,SBI Nifty Smallcap 250 Index Fund - Direct Plan - Growth,18.3635,2026-06-01
150678,SBI Nifty Smallcap 250 Index Fund - Direct Plan - Income Distribution cum Capital Withdrawal Option (IDCW),18.363,2026-06-01
150676,SBI Nifty Smallcap 250 Index Fund - Regular Plan - Growth,18.0155,2026-06-01
150679,SBI Nifty Smallcap 250 Index Fund - Regular Plan - Income Distribution cum Capital Withdrawal Option (IDCW),18.016,2026-06-01
153718,SBI Nifty100 Low Volatility 30 Index Fund- Direct Plan- Growth,9.777,2026-06-01
153716,SBI Nifty100 Low Volatility 30 Index Fund- Regular Plan- Growth,9.7447,2026-06-01
153717,SBI Nifty100 Low Volatility 30 Index Fund- Regular Plan- Income Cum Distribution Capital Withdrawal Option (IDCW),9.7448,2026-06-01
153719,SBI Nifty100 Low Volatility 30 Index Fund-Direct  Plan- Income Cum Distribution Capital Withdrawal Option (IDCW),9.777,2026-06-01
153662,SBI Nifty200 Momentum 30 Index Fund- Direct Plan- Growth,9.5235,2026-06-01
153665,SBI Nifty200 Momentum 30 Index Fund- Direct Plan- Income Cum Distribution Capital Withdrawal Option (IDCW),9.5237,2026-06-01
153663,SBI Nifty200 Momentum 30 Index Fund- Regular Plan- Growth,9.4911,2026-06-01
153664,SBI Nifty200 Momentum 30 Index Fund- Regular Plan- Income Distribution Cum Capital Withdrawal Option (IDCW),9.4911,2026-06-01
153557,SBI Nifty200 Quality 30 Index Fund- Direct Plan- Income Distribution Cum Capital Withdrawal Option,9.8373,2026-06-01
153556,SBI Nifty200 Quality 30 Index Fund- Regular Plan- Income Cum Distribution Withdrawal Option,9.7992,2026-06-01
153555,SBI Nifty200 Quality 30 Index Fund-Direct Plan- Growth,9.8373,2026-06-01
153554,SBI Nifty200 Quality 30 Index Fund-Regular Plan- Growth,9.7992,2026-06-01
152370,SBI Nifty50 Equal Weight Index Fund - Direct Plan - Growth,11.9708,2026-06-01
152371,SBI Nifty50 Equal Weight Index Fund - Direct Plan - Income Distribution Cum Capital Withdrawal Option,11.97,2026-06-01
152372,SBI Nifty50 Equal Weight Index Fund - Regular Plan - Growth,11.8344,2026-06-01
152373,SBI Nifty50 Equal Weight Index Fund - Regular Plan - Income Distribution Cum Capital Withdrawal Option,11.8343,2026-06-01
149483,Sundaram Nifty 100 Equal Weight Fund (Formerly Known as Principal Nifty 100 Equal Weight Fund) - Direct Plan - Growth Option,188.6571,2026-06-01
149482,Sundaram Nifty 100 Equal Weight Fund (Formerly Known as Principal Nifty 100 Equal Weight Fund)- Direct Plan - Income Distribution CUM Capital Withdrawal Option,77.033,2026-06-01
149481,Sundaram Nifty 100 Equal Weight Fund (Formerly Known as Principal Nifty 100 Equal Weight Fund)-Growth,178.3298,2026-06-01
149480,Sundaram Nifty 100 Equal Weight Fund (Formerly Known as Principal Nifty 100 Equal Weight Fund-Income Distribution CUM Capital Withdrawal,72.7946,2026-06-01
154066,Tata BSE Multicap Consumption 50:30:20 Index Fund - Direct Plan Growth Option,9.1334,2026-06-01
154069,Tata BSE Multicap Consumption 50:30:20 Index Fund - Direct Plan IDCW Payout Option,9.1334,2026-06-01
154068,Tata BSE Multicap Consumption 50:30:20 Index Fund - Direct Plan IDCW Reinvestment Option,9.1334,2026-06-01
154064,Tata BSE Multicap Consumption 50:30:20 Index Fund - Regular Plan Growth Option,9.1023,2026-06-01
154065,Tata BSE Multicap Consumption 50:30:20 Index Fund - Regular Plan IDCW Payout Option,9.1023,2026-06-01
154067,Tata BSE Multicap Consumption 50:30:20 Index Fund - Regular Plan IDCW Reinvestment Option,9.1023,2026-06-01
153420,Tata BSE Quality Index Fund Direct plan Growth Option,11.3923,2026-06-01
153421,Tata BSE Quality Index Fund Direct plan IDCW Payout Option,11.3923,2026-06-01
153422,Tata BSE Quality Index Fund Direct plan IDCW Reinvestment Option,11.3923,2026-06-01
153425,Tata BSE Quality Index Fund Regular plan Growth Option,11.2916,2026-06-01
153424,Tata BSE Quality Index Fund Regular plan IDCW Payout Option,11.2916,2026-06-01
153423,Tata BSE Quality Index Fund Regular plan IDCW Reinvestment Option,11.2916,2026-06-01
153132,Tata BSE Select Business Groups Index Fund - Direct Growth,10.2724,2026-06-01
153131,Tata BSE Select Business Groups Index Fund - Direct IDCW Payout,10.2724,2026-06-01
153135,Tata BSE Select Business Groups Index Fund - Direct IDCW Reinvestment,10.2724,2026-06-01
153134,Tata BSE Select Business Groups Index Fund - Regular Growth,10.1537,2026-06-01
153133,Tata BSE Select Business Groups Index Fund - Regular IDCW Payout,10.1537,2026-06-01
153136,Tata BSE Select Business Groups Index Fund - Regular IDCW Reinvestment,10.1537,2026-06-01
119287,Tata S&P BSE Sensex Index Fund - Direct Plan,197.9846,2026-06-01
101746,Tata S&P BSE Sensex Index Fund -Regular Plan,186.595,2026-06-01
150692,TATA CRISIL-IBX GILT INDEX - APRIL 2026 INDEX FUND - DIRECT PLAN - GROWTH,12.6722,2026-02-13
150693,TATA CRISIL-IBX GILT INDEX - APRIL 2026 INDEX FUND - DIRECT PLAN - IDCW PAYOUT,12.6722,2026-02-13
150697,TATA CRISIL-IBX GILT INDEX - APRIL 2026 INDEX FUND - DIRECT PLAN - IDCW REINVESTMENT,12.6722,2026-02-13
150694,TATA CRISIL-IBX GILT INDEX - APRIL 2026 INDEX FUND - REGULAR PLAN - GROWTH,12.5644,2026-02-13
150695,TATA CRISIL-IBX GILT INDEX - APRIL 2026 INDEX FUND - REGULAR PLAN - IDCW PAYOUT,12.5644,2026-02-13
150696,TATA CRISIL-IBX GILT INDEX - APRIL 2026 INDEX FUND - REGULAR PLAN - IDCW REINVESTMENT,12.5644,2026-02-13
119288,Tata Nifty 50 Index Fund -Direct Plan,158.2469,2026-06-01
101659,Tata Nifty 50 Index Fund -Regular Plan,145.5084,2026-06-01
152557,Tata Nifty Auto Index Fund - Direct Plan - Growth,11.7501,2026-06-01
152559,Tata Nifty Auto Index Fund - Direct Plan - IDCW payout,11.7501,2026-06-01
152558,Tata Nifty Auto Index Fund - Direct Plan - IDCW Reinvestment,11.7501,2026-06-01
152560,Tata Nifty Auto Index Fund - Regular Plan - Growth,11.5883,2026-06-01
152561,Tata Nifty Auto Index Fund - Regular Plan - IDCW Payout,11.5883,2026-06-01
152556,Tata Nifty Auto Index Fund - Regular Plan - IDCW Reinvestment,11.5883,2026-06-01
152951,Tata Nifty Capital Markets Index Fund - Direct Plan Growth Option,14.5951,2026-06-01
152953,Tata Nifty Capital Markets Index Fund - Direct Plan IDCW Payout Option,14.5951,2026-06-01
152952,Tata Nifty Capital Markets Index Fund - Direct Plan IDCW Reinvestment Option,14.5951,2026-06-01
152954,Tata Nifty Capital Markets Index Fund - Regular Plan Growth Option,14.4472,2026-06-01
152956,Tata Nifty Capital Markets Index Fund - Regular Plan IDCW Payout Option,14.4472,2026-06-01
152955,Tata Nifty Capital Markets Index Fund - Regular Plan IDCW Reinvestment Option,14.4472,2026-06-01
152577,Tata Nifty Financial Services Index Fund - Direct Plan - Growth,11.7251,2026-06-01
152579,Tata Nifty Financial Services Index Fund - Direct Plan - IDCW Payout,11.7251,2026-06-01
152578,Tata Nifty Financial Services Index Fund - Direct Plan - IDCW Reinvestment,11.7251,2026-06-01
152574,Tata Nifty Financial Services Index Fund - Regular Plan - Growth,11.5632,2026-06-01
152575,Tata Nifty Financial Services Index Fund - Regular Plan - IDCW Payout,11.5632,2026-06-01
152576,Tata Nifty Financial Services Index Fund - Regular Plan - IDCW Reinvestment,11.5632,2026-06-01
151301,Tata Nifty G Sec Dec 2026 Index Fund-Direct Plan-Growth,12.6552,2026-06-01
151302,Tata Nifty G Sec Dec 2026 Index Fund-Direct Plan-IDCW Payout,12.6552,2026-06-01
151305,Tata Nifty G Sec Dec 2026 Index Fund-Direct Plan-IDCW Reinvestment,12.6552,2026-06-01
151306,Tata Nifty G Sec Dec 2026 Index Fund-Regular Plan-Growth,12.5163,2026-06-01
151304,Tata Nifty G Sec Dec 2026 Index Fund-Regular Plan-IDCW Payout,12.5163,2026-06-01
151303,Tata Nifty G SEc Dec 2026 Index Fund-Regular Plan-IDCW Reinvestment,12.5163,2026-06-01
151273,Tata Nifty G-Sec Dec 2029 Index Fund - Direct Plan - Growth,12.8301,2026-06-01
151274,Tata Nifty G-Sec Dec 2029 Index Fund - Direct Plan - IDCW Payout,12.8301,2026-06-01
151278,Tata Nifty G-Sec Dec 2029 Index Fund - Direct Plan - IDCW Reinvestment,12.8301,2026-06-01
151275,Tata Nifty G-Sec Dec 2029 Index Fund - Regular Plan - Growth,12.6846,2026-06-01
151277,Tata Nifty G-Sec Dec 2029 Index Fund - Regular Plan - IDCW Payout,12.6846,2026-06-01
151276,Tata Nifty G-Sec Dec 2029 Index Fund - Regular Plan - IDCW Reinvestment,12.6846,2026-06-01
152742,Tata Nifty India Tourism Index Fund - Direct - Growth,8.2571,2026-06-01
152744,Tata Nifty India Tourism Index Fund - Direct - IDCW Payout,8.2571,2026-06-01
152743,Tata Nifty India Tourism Index Fund - Direct - IDCW Reinvestment,8.2571,2026-06-01
152746,Tata Nifty India Tourism Index Fund - Regular - Growth,8.1528,2026-06-01
152745,Tata Nifty India Tourism Index Fund - Regular - IDCW Payout,8.1528,2026-06-01
152747,Tata Nifty India Tourism Index Fund - Regular - IDCW Reinvestment,8.1528,2026-06-01
153581,Tata Nifty Midcap 150 Index Fund - Direct Plan - Growth Option,10.5817,2026-06-01
153579,Tata Nifty Midcap 150 Index Fund - Direct Plan - IDCW Payout Option,10.5817,2026-06-01
153577,Tata Nifty Midcap 150 Index Fund - Direct Plan - IDCW Reinvestment Option,10.5817,2026-06-01
153580,Tata Nifty Midcap 150 Index Fund - Regular Plan - Growth Option,10.4853,2026-06-01
153582,Tata Nifty Midcap 150 Index Fund - Regular Plan - IDCW Payout Option,10.4853,2026-06-01
153578,Tata Nifty Midcap 150 Index Fund - Regular Plan - IDCW Reinvestment Option,10.4853,2026-06-01
150738,Tata Nifty Midcap 150 Momentum 50 Index Fund - Growth - Direct Plan,18.3262,2026-06-01
150741,Tata Nifty Midcap 150 Momentum 50 Index Fund - Growth - Regular Plan,17.8548,2026-06-01
150740,Tata Nifty Midcap 150 Momentum 50 Index Fund - IDCW Payout - Direct Plan,18.3262,2026-06-01
150742,Tata Nifty Midcap 150 Momentum 50 Index Fund - IDCW Payout - Regular Plan,17.8548,2026-06-01
150739,Tata Nifty Midcap 150 Momentum 50 Index Fund - IDCW Reinvestment - Direct Plan,18.3262,2026-06-01
150743,Tata Nifty Midcap 150 Momentum 50 Index Fund - IDCW Reinvestment - Regular Plan,17.8548,2026-06-01
152564,Tata Nifty MidSmall Healthcare Index Fund - Direct Plan - Growth,13.9678,2026-06-01
152565,Tata Nifty MidSmall Healthcare Index Fund - Direct Plan - IDCW Payout,13.9678,2026-06-01
152566,Tata Nifty MidSmall Healthcare Index Fund - Direct Plan - IDCW Reinvestment,13.9678,2026-06-01
152567,Tata Nifty MidSmall Healthcare Index Fund - Regular Plan - Growth,13.7767,2026-06-01
152562,Tata Nifty MidSmall Healthcare Index Fund - Regular Plan - IDCW Payout,13.7767,2026-06-01
152563,Tata Nifty MidSmall Healthcare Index Fund - Regular Plan - IDCW Reinvestment,13.7767,2026-06-01
153858,Tata Nifty Next 50 Index Fund - Direct Plan Growth Option,10.2867,2026-06-01
153854,Tata Nifty Next 50 Index Fund - Direct Plan IDCW Payout Option,10.2867,2026-06-01
153853,Tata Nifty Next 50 Index Fund - Direct Plan IDCW Reinvestment Option,10.2867,2026-06-01
153855,Tata Nifty Next 50 Index Fund - Regular Plan Growth Option,10.2272,2026-06-01
153857,Tata Nifty Next 50 Index Fund - Regular Plan IDCW Payout Option,10.2272,2026-06-01
153856,Tata Nifty Next 50 Index Fund - Regular Plan IDCW Reinvestment Option,10.2272,2026-06-01
152570,Tata Nifty Realty Index Fund - Direct Plan - Growth,7.8739,2026-06-01
152571,Tata Nifty Realty Index Fund - Direct Plan - IDCW Payout,7.8739,2026-06-01
152572,Tata Nifty Realty Index Fund - Direct Plan - IDCW Reinvestment,7.8739,2026-06-01
152573,Tata Nifty Realty Index Fund - Regular Plan - Growth,7.7614,2026-06-01
152568,Tata Nifty Realty Index Fund - Regular Plan - IDCW Payout,7.7614,2026-06-01
152569,Tata Nifty Realty Index Fund - Regular Plan - IDCW Reinvestment,7.7614,2026-06-01
150331,Tata Nifty SDL Plus AAA PSU Bond Dec 6040 Index Fund -Regular Plan-IDCW Payout,12.9399,2026-06-01
150326,Tata Nifty SDL Plus AAA PSU Bond Dec 6040 Index Fund- Direct Plan-Growth,13.0859,2026-06-01
150328,Tata Nifty SDL Plus AAA PSU Bond Dec 6040 Index Fund-Direct Plan- IDCW Reinvestment,13.0859,2026-06-01
150327,Tata Nifty SDL Plus AAA PSU Bond Dec 6040 Index Fund-Direct Plan-IDCW Payout,13.0859,2026-06-01
150330,Tata Nifty SDL Plus AAA PSU Bond Dec 6040 Index Fund-Regular Plan -Growth,12.9399,2026-06-01
150329,Tata Nifty SDL Plus AAA PSU Bond Dec 6040 Index Fund-Regular Plan- IDCW Reinvestment,12.9399,2026-06-01
152837,Tata Nifty200 Alpha 30 Index Fund - Direct - IDCW Payout,8.6903,2026-06-01
152833,Tata Nifty200 Alpha 30 Index Fund - Direct - IDCW Reinvestment,8.6903,2026-06-01
152836,Tata Nifty200 Alpha 30 Index Fund - Direct -Growth,8.6903,2026-06-01
152835,Tata Nifty200 Alpha 30 Index Fund - Regular - IDCW Payout,8.59,2026-06-01
152838,Tata Nifty200 Alpha 30 Index Fund - Regular - IDCW Reinvestment,8.59,2026-06-01
152834,Tata Nifty200 Alpha 30 Index Fund - Regular -Growth,8.59,2026-06-01
152588,Tata Nifty500 Multicap India Manufacturing 50:30:20 Index Fund -Direct Plan-Growth,11.8866,2026-06-01
152589,Tata Nifty500 Multicap India Manufacturing 50:30:20 Index Fund -Direct Plan-IDCW-Payout,11.8866,2026-06-01
152593,Tata Nifty500 Multicap India Manufacturing 50:30:20 Index Fund -Direct Plan-IDCW-Reinvestment,11.8866,2026-06-01
152592,Tata Nifty500 Multicap India Manufacturing 50:30:20 Index Fund -Regular Plan -IDCW-Reinvestment,11.7247,2026-06-01
152590,Tata Nifty500 Multicap India Manufacturing 50:30:20 Index Fund -Regular Plan-Growth,11.7247,2026-06-01
152591,Tata Nifty500 Multicap India Manufacturing 50:30:20 Index Fund -Regular Plan-IDCW Payout,11.7247,2026-06-01
152595,Tata Nifty500 Multicap Infrastructure 50:30:20 Index Fund - Direct Plan - Growth,10.8784,2026-06-01
152598,Tata Nifty500 Multicap Infrastructure 50:30:20 Index Fund - Direct Plan - IDCW Payout,10.8784,2026-06-01
152594,Tata Nifty500 Multicap Infrastructure 50:30:20 Index Fund - Direct Plan - IDCW Reinvestment,10.8784,2026-06-01
152596,Tata Nifty500 Multicap Infrastructure 50:30:20 Index Fund - Regular Plan - Growth,10.7253,2026-06-01
152597,Tata Nifty500 Multicap Infrastructure 50:30:20 Index Fund - Regular Plan - IDCW Payout,10.7253,2026-06-01
152599,Tata Nifty500 Multicap Infrastructure 50:30:20 Index Fund - Regular Plan - IDCW Reinvestment,10.7253,2026-06-01
118881,Taurus Nifty 50 Index Fund - Direct Plan - Growth,47.3343,2026-06-01
118882,Taurus Nifty 50 Index Fund - Direct Plan - Payout of Income Distribution cum Capital Withdrawal option,44.2995,2026-06-01
112948,Taurus Nifty 50 Index Fund - Regular Plan - Growth,44.3354,2026-06-01
112949,Taurus Nifty 50 Index Fund - Regular Plan - Payout of Income Distribution cum Capital Withdrawal option,28.2674,2026-06-01
143341,UTI Nifty Next 50 Index Fund - Direct Plan - Growth Option,25.9158,2026-06-01
143340,UTI Nifty Next 50 Index Fund - Regular Plan - Growth Option,24.9062,2026-06-01
151764,UTI BSE Housing Index Fund - Direct Plan - Growth Option,13.4191,2026-06-01
151763,UTI BSE Housing Index Fund - Regular Plan - Growth Option,13.2419,2026-06-01
149881,UTI BSE Low Volatility Index Fund - Direct Plan  - Growth Option,15.9341,2026-06-01
149880,UTI BSE Low Volatility Index Fund - Regular Plan - Growth Option,15.6216,2026-06-01
149803,UTI BSE Sensex Index Fund - Direct Plan - Growth Option,13.3641,2026-06-01
149802,UTI BSE Sensex Index Fund - Regular Plan  -Growth Option,13.3077,2026-06-01
151185,UTI CRISIL SDL Maturity April 2033 Index Fund - Direct Plan - Growth Option,12.6849,2026-06-01
151184,UTI CRISIL SDL Maturity April 2033 Index Fund - Regular Plan - Growth Option,12.5745,2026-06-01
151239,UTI CRISIL SDL Maturity June 2027 Index Fund - Direct Plan - Growth Option,12.7592,2026-06-01
151238,UTI CRISIL SDL Maturity June 2027 Index Fund - Regular Plan - Growth Option,12.653,2026-06-01
148703,UTI Nifty 200 Momentum 30 Index Fund - Direct Plan - Growth Option,20.7739,2026-06-01
148704,UTI Nifty 200 Momentum 30 Index Fund - Regular Plan - Growth Option,20.248,2026-06-01
152859,UTI Nifty 200 Quality 30 Index Fund - Direct Plan - Growth Option,8.7661,2026-06-01
152858,UTI Nifty 200 Quality 30 Index Fund - Regular Plan - Growth Option,8.6898,2026-06-01
120717,UTI Nifty 50 Index Fund - Direct Plan - IDCW,82.481,2026-06-01
120716,UTI Nifty 50 Index Fund - Growth Option- Direct,163.7132,2026-06-01
100822,UTI Nifty 50 Index Fund - Regular Plan - Growth Option,161.2744,2026-06-01
100823,UTI Nifty 50 Index Fund - Regular Plan - IDCW,81.2498,2026-06-01
151739,UTI Nifty 500 Value 50 Index Fund - Direct Plan - Growth Option,22.8913,2026-06-01
151738,UTI Nifty 500 Value 50 Index Fund - Regular Plan - Growth Option,22.5604,2026-06-01
153086,UTI Nifty Alpha Low-Volatility 30 Index Fund - Direct Plan - Growth Option,9.2335,2026-06-01
153087,UTI Nifty Alpha Low-Volatility 30 Index Fund - Regular Plan - Growth Option,9.1649,2026-06-01
153270,UTI Nifty India Manufacturing Index Fund - Direct Plan - Growth Option,12.1934,2026-06-01
153271,UTI Nifty India Manufacturing Index Fund - Regular Plan - Growth Option,12.12,2026-06-01
153089,UTI Nifty Midcap 150 Index Fund - Direct Plan - Growth Option,10.6701,2026-06-01
153088,UTI Nifty Midcap 150 Index Fund - Regular Plan - Growth Option,10.5905,2026-06-01
150313,UTI Nifty Midcap 150 Quality 50 Index Fund - Direct Plan - Growth Option,13.9981,2026-06-01
150312,UTI Nifty Midcap 150 Quality 50 Index Fund - Regular Plan - Growth Option,13.7357,2026-06-01
153272,UTI Nifty Midsmallcap 400 Momentum Quality 100 Index Fund - Direct Plan - Growth Option,11.4434,2026-06-01
153273,UTI Nifty Midsmallcap 400 Momentum Quality 100 Index Fund - Regular Plan - Growth Option,11.3686,2026-06-01
152864,UTI Nifty Private Bank Index Fund - Direct Plan - Growth Option,9.6422,2026-06-01
152865,UTI Nifty Private Bank Index Fund - Regular Plan - Growth Option,9.5588,2026-06-01
151364,UTI NIFTY SDL Plus AAA PSU Bond Apr 2026 75:25 Index Fund - Direct Plan - Growth Option,12.5294,2026-04-30
151363,UTI NIFTY SDL Plus AAA PSU Bond Apr 2026 75:25 Index Fund - Regular Plan - Growth Option,12.4302,2026-04-30
151487,UTI NIFTY SDL Plus AAA PSU Bond Apr 2028- 75:25 Index Fund - Direct Plan - Growth Option,12.6673,2026-06-01
151488,UTI NIFTY SDL Plus AAA PSU Bond Apr 2028- 75:25 Index Fund - Regular Plan - Growth Option,12.5775,2026-06-01
151762,UTI Nifty50 Equal Weight Index Fund - Direct Plan - Growth Option,14.8384,2026-06-01
151761,UTI Nifty50 Equal Weight Index Fund - Regular Plan - Growth Option,14.6399,2026-06-01
154197,UTI Nifty500 Shariah Index Fund - Direct Plan Growth Option,9.9916,2026-06-01
154198,UTI Nifty500 Shariah Index Fund - Regular Plan Growth Option,9.9794,2026-06-01
153932,Zerodha BSE SENSEX Index Fund,8.9194,2026-06-01
152157,Zerodha ELSS Tax Saver Nifty LargeMidcap 250 Index Fund - Direct Plan - Growth option,13.9077,2026-06-01
153906,Zerodha Nifty 50 Index Fund - Direct Plan - Growth,9.304,2026-06-01
152156,Zerodha Nifty LargeMidcap 250 Index Fund - Direct Plan - Growth option,13.8816,2026-06-01
154321,Zerodha Nifty LargeMidcap250 Plus 8-13 Yr G-Sec 70:30 Index Fund - Direct Plan - Growth Option,9.9107,2026-06-01
154306,Zerodha Nifty MidSmallcap400 50:50 Index Fund - Direct Plan - Growth Option,10.7276,2026-06-01
154109,Zerodha Nifty Short Duration G-Sec Index Fund - Direct Plan - Growth Option,1009.5209,2026-06-01
154366,360 ONE MSCI India ETF,9.7748,2026-06-01
153415,360 ONE Silver ETF,256.5648,2026-06-01
139581,Aditya Birla Sun Life BSE Sensex ETF,74.5209,2026-06-01
154224,Aditya Birla Sun Life BSE Top 10 Banks ETF,158.5638,2026-06-01
152802,Aditya Birla Sun Life Crisil 10 Year Gilt ETF,109.9766,2026-06-01
152732,ADITYA BIRLA SUN LIFE CRISIL BROAD BASED GILT ETF,111.7602,2026-06-01
151533,Aditya Birla Sun Life CRISIL Liquid Overnight ETF - IDCW Daily Reinvestment with Weekly Payout,1000.0,2026-06-01
154220,Aditya Birla Sun Life MSCI India ETF,28.5101,2026-06-01
150498,Aditya Birla Sun Life Nifty 200 Momentum 30 ETF,30.3579,2026-06-01
150497,Aditya Birla Sun Life Nifty 200 Quality 30 ETF,20.8817,2026-06-01
115512,Aditya Birla Sun Life Nifty 50 ETF,27.2727,2026-06-01
147735,Aditya Birla Sun Life Nifty Bank ETF,54.8398,2026-06-01
149262,Aditya Birla Sun Life Nifty Healthcare ETF,15.6786,2026-06-01
149293,Aditya Birla Sun Life Nifty IT ETF,32.5733,2026-06-01
145881,Aditya Birla Sunlife Nifty Next 50 ETF,73.4137,2026-06-01
152620,Aditya Birla Sun Life Nifty PSE ETF,10.5262,2026-06-01
149779,Aditya Birla Sun Life Silver ETF,260.537,2026-06-01
153451,ANGEL ONE NIFTY 1D RATE LIQUID ETF - GROWTH,1061.854,2026-06-01
153531,ANGEL ONE NIFTY 50 ETF,9.6091,2026-06-01
153332,ANGEL ONE NIFTY TOTAL MARKET ETF,11.3958,2026-06-01
153957,ANGEL ONE NIFTY TOTAL MARKET MOMENTUM QUALITY 50 ETF,10.1491,2026-06-01
154205,ANGEL ONE SILVER ETF,9.9552,2026-06-01
151585,Axis BSE Sensex ETF,76.6949,2026-06-01
141545,Axis Nifty 50 ETF,257.5166,2026-06-01
148559,Axis NIFTY Bank ETF,551.6169,2026-06-01
148934,Axis NIFTY Healthcare ETF,155.1561,2026-06-01
149156,Axis NIFTY India Consumption ETF,113.8052,2026-06-01
148799,Axis IT ETF,328.3926,2026-06-01
153414,Axis Nifty500 Value 50 ETF,33.7246,2026-06-01
150610,Axis Silver ETF,259.2138,2026-06-01
152638,Bajaj Finserv Nifty 1D Rate Liquid ETF,1083.9455,2026-06-01
152356,Bajaj Finserv Nifty 50 ETF,239.4437,2026-06-01
152357,Bajaj Finserv Nifty Bank ETF,54.3742,2026-06-01
139840,BANDHAN BSE Sensex ETF,804.4479,2026-06-01
139839,BANDHAN Nifty 50 ETF,257.096,2026-06-01
153929,Bandhan Silver ETF,260.8822,2026-06-01
152683,Baroda BNP Paribas Nifty Bank ETF,53.9371,2026-06-01
152555,DSP BSE Liquid Rate ETF,1129.0228,2026-06-01
151886,DSP BSE Sensex ETF,76.2316,2026-06-01
153228,DSP BSE SENSEX Next 30 ETF,41.9948,2026-06-01
154256,DSP BSE Top 10 Banks ETF,15.8653,2026-06-01
153975,DSP MSCI INDIA ETF,28.5447,2026-06-01
142589,DSP NIFTY 1D Rate Liquid ETF,1000.0,2026-06-01
149286,DSP Nifty 50 Equal Weight ETF,333.9703,2026-06-01
149392,DSP Nifty 50 ETF,245.0849,2026-06-01
151262,DSP Nifty Bank ETF,54.7679,2026-06-01
154357,DSP Nifty FMCG ETF,48.2618,2026-06-01
152306,DSP Nifty Healthcare ETF,153.8503,2026-06-01
151820,DSP Nifty IT ETF,31.564,2026-06-01
154025,DSP Nifty Midcap 150 ETF,22.2774,2026-06-01
149403,DSP Nifty Midcap 150 Quality 50 ETF,242.8951,2026-06-01
154087,DSP Nifty Next 50 ETF,70.0923,2026-06-01
151887,DSP Nifty Private Bank ETF,26.3658,2026-06-01
151888,DSP Nifty PSU Bank ETF,80.9596,2026-06-01
154024,DSP Nifty Smallcap 250 ETF,16.8925,2026-06-01
152812,DSP Nifty Top 10 Equal Weight ETF,85.7837,2026-06-01
153874,DSP Nifty500 Flexicap Quality 30 ETF,9.6814,2026-06-01
150523,DSP Silver ETF,251.8105,2026-06-01
147849,Bharat Bond ETF - April 2030,1570.3418,2026-06-01
149398,BHARAT Bond ETF - April 2032,1311.8665,2026-06-01
150987,BHARAT Bond ETF - April 2033,1273.3598,2026-06-01
148444,BHARAT Bond ETF April 2025,1292.6108,2025-04-15
148445,BHARAT Bond ETF- April 2031,1399.884,2026-06-01
153180,Edelweiss BSE Capital Markets & Insurance  ETF - Growth,23.7381,2026-06-01
153947,Edelweiss BSE Sensex ETF - Growth,74.4139,2026-06-01
153920,Edelweiss Nifty 1D Rate Liquid ETF - Growth,1033.1348,2026-06-01
153966,Edelweiss Nifty 50 ETF - Growth,23.4364,2026-06-01
152857,Edelweiss Nifty Bank ETF - Growth,53.9587,2026-06-01
153841,Edelweiss Nifty LargeMidcap 250 ETF - Growth,16.0371,2026-06-01
154347,Edelweiss Nifty Next 50 ETF,69.9295,2026-06-01
152981,Edelweiss Nifty500 Multicap Momentum Quality 50 ETF - Growth,41.9887,2026-06-01
152212,Edelweiss Silver ETF,260.4029,2026-06-01
154199,Groww BSE Hospitals ETF,49.323,2026-06-01
153744,Groww BSE Power ETF,12.2531,2026-06-01
152891,Groww Nifty 1D Rate Liquid ETF,109.2878,2026-06-01
153329,Groww Nifty 200 ETF,10.9524,2026-06-01
153699,Groww Nifty 50 ETF,9.405,2026-06-01
153583,Groww Nifty 500 Low Volatility 50 ETF,10.1324,2026-06-01
153452,Groww Nifty 500 Momentum 50 ETF,10.4432,2026-06-01
153907,Groww Nifty Capital Markets ETF,11.3047,2026-06-01
154111,Groww Nifty Chemicals ETF,28.901,2026-06-01
152764,GROWW NIFTY EV & NEW AGE AUTOMOTIVE ETF,30.2518,2026-06-01
152845,Groww Nifty India Defence ETF,89.1515,2026-06-01
153625,Groww Nifty India Internet ETF,8.8909,2026-06-01
153229,Groww Nifty India Railways PSU ETF,29.7347,2026-06-01
154034,Groww Nifty Metal ETF,12.8327,2026-06-01
153940,Groww Nifty Midcap 150 ETF,222.9211,2026-06-01
153785,Groww Nifty Next 50 ETF,70.0637,2026-06-01
154345,Groww Nifty Private Bank ETF,26.056,2026-06-01
154163,Groww Nifty PSE ETF,101.7922,2026-06-01
154277,Groww Nifty PSU Bank ETF,80.421,2026-06-01
153899,Groww Nifty Realty ETF,8.5914,2026-06-01
153923,Groww Nifty Smallcap250 ETF,9.7173,2026-06-01
153524,Groww Silver ETF,25.5766,2026-06-01
151376,HDFC BSE 500 ETF - Growth Option,35.9135,2026-06-01
135854,HDFC BSE Sensex ETF - Growth Plan,83.8422,2026-06-01
150476,HDFC NIFTY 100 ETF - Growth Option,25.1228,2026-06-01
153403,HDFC NIFTY 1D RATE LIQUID ETF GROWTH,1062.9564,2026-06-01
