scheme_code,scheme_name,nav,nav_date
153940,Groww Nifty Midcap 150 ETF,222.9211,01-Jun-2026
153785,Groww Nifty Next 50 ETF,70.0637,01-Jun-2026
154345,Groww Nifty Private Bank ETF,26.056,01-Jun-2026
154163,Groww Nifty PSE ETF,101.7922,01-Jun-2026
154277,Groww Nifty PSU Bank ETF,80.421,01-Jun-2026
153899,Groww Nifty Realty ETF,8.5914,01-Jun-2026
153923,Groww Nifty Smallcap250 ETF,9.7173,01-Jun-2026
153524,Groww Silver ETF,25.5766,01-Jun-2026
151376,HDFC BSE 500 ETF - Growth Option,35.9135,01-Jun-2026
135854,HDFC BSE Sensex ETF - Growth Plan,83.8422,01-Jun-2026
150476,HDFC NIFTY 100 ETF - Growth Option,25.1228,01-Jun-2026
153403,HDFC NIFTY 1D RATE LIQUID ETF GROWTH,1062.9564,01-Jun-2026
135853,HDFC NIFTY 50 ETF - Growth Plan,262.188,01-Jun-2026
148461,HDFC NIFTY Bank ETF - GROWTH,55.0691,01-Jun-2026
150621,HDFC NIFTY GROWTH SECTORS 15 ETF - Growth Option,111.8336,01-Jun-2026
150801,HDFC NIFTY IT ETF - Growth option,31.8303,01-Jun-2026
151374,HDFC NIFTY Midcap 150 ETF - Growth Option,22.51,01-Jun-2026
150477,HDFC NIFTY NEXT 50 ETF - Growth Option,71.3082,01-Jun-2026
150802,HDFC NIFTY Private Bank ETF - Growth Option,26.4597,01-Jun-2026
152350,HDFC NIFTY PSU BANK ETF,81.0668,01-Jun-2026
151375,HDFC NIFTY Smallcap 250 ETF - Growth Option,169.6213,01-Jun-2026
150658,HDFC NIFTY100 Low Volatility 30 ETF - Growth Option,19.7879,01-Jun-2026
150620,HDFC NIFTY100 QUALITY 30 ETF - Growth Option,56.9525,01-Jun-2026
150657,HDFC NIFTY200 MOMENTUM 30 ETF - Growth Option,30.2475,01-Jun-2026
150619,HDFC NIFTY 50 VALUE 20 ETF - Growth Option,126.4876,01-Jun-2026
150556,HDFC Silver ETF - Growth Option,249.6704,01-Jun-2026
141957,BHARAT 22 ETF,119.0297,01-Jun-2026
143247,ICICI Prudential BSE 500 ETF,37.8017,01-Jun-2026
153378,ICICI Prudential BSE Liquid Rate ETF - Growth,1064.4758,01-Jun-2026
144947,ICICI Prudential BSE Liquid Rate ETF - IDCW,1000.0000,01-Jun-2026
139519,ICICI Prudential BSE Midcap Select ETF,18.2373,01-Jun-2026
101705,ICICI Prudential BSE Sensex ETF,849.7727,01-Jun-2026
151196,ICICI Prudential Nifty 10 yr Benchmark G-sec ETF,258.0114,01-Jun-2026
123004,ICICI Prudential Nifty 100 ETF,27.1315,01-Jun-2026
141596,ICICI Prudential Nifty 100 Low Volatility 30 ETF,21.2628,01-Jun-2026
150455,ICICI Prudential Nifty 200 Momentum 30 ETF,30.5224,01-Jun-2026
151907,ICICI Prudential Nifty 200 Quality 30 ETF,20.6725,01-Jun-2026
149928,ICICI Prudential Nifty 5 yr Benchmark G-SEC ETF,64.5485,01-Jun-2026
121366,ICICI Prudential Nifty 50 ETF,263.6857,01-Jun-2026
148456,ICICI Prudential Nifty Alpha Low- Volatility 30 ETF,26.1624,01-Jun-2026
149463,ICICI Prudential Nifty Auto ETF,26.6762,01-Jun-2026
147483,ICICI Prudential Nifty Bank ETF,54.9302,01-Jun-2026
151207,ICICI Prudential Nifty Commodities ETF,104.1341,01-Jun-2026
153397,ICICI Prudential Nifty EV & New Age Automotive ETF,30.3139,01-Jun-2026
150879,ICICI Prudential Nifty Financial Services Ex-BaNk ETF,31.1179,01-Jun-2026
149072,ICICI Prudential Nifty FMCG ETF,51.6610,01-Jun-2026
148957,ICICI Prudential Nifty Healthcare ETF,156.3799,01-Jun-2026
149285,ICICI Prudential Nifty India Consumption ETF,114.5122,01-Jun-2026
150526,ICICI Prudential Nifty Infrastructure ETF,94.8596,01-Jun-2026
148466,ICICI Prudential Nifty IT ETF,33.1032,01-Jun-2026
152769,ICICI Prudential Nifty Metal ETF,13.5788,01-Jun-2026
147921,ICICI Prudential Nifty Midcap 150 ETF,22.9970,01-Jun-2026
144587,ICICI Prudential Nifty Next 50 ETF,73.6607,01-Jun-2026
152748,ICICI Prudential Nifty Oil & Gas ETF,11.3104,01-Jun-2026
147530,ICICI Prudential Nifty Private Bank ETF,26.2313,01-Jun-2026
151572,ICICI Prudential Nifty PSU Bank ETF,81.2943,01-Jun-2026
153617,ICICI Prudential Nifty Top 15 Equal Weight ETF,9.4597,01-Jun-2026
152932,ICICI Prudential Nifty200 Value 30 ETF,15.6514,01-Jun-2026
139455,ICICI Prudential Nifty50 Value 20 ETF,13.7031,01-Jun-2026
149464,ICICI PRUDENTIAL SILVER ETF,260.6865,01-Jun-2026
115284,Invesco India Nifty 50 Exchange Traded Fund,2668.2767,01-Jun-2026
109010,Kotak BSE Sensex ETF,81.1016,01-Jun-2026
153314,Kotak MSCI India ETF,28.823,01-Jun-2026
153315,Kotak Nifty 100 Equal Weight ETF,33.892,01-Jun-2026
150000,Kotak Nifty 100 Low Volatility 30 ETF,20.2337,01-Jun-2026
151358,Kotak Nifty 1D Rate Liquid ETF,1106.845,01-Jun-2026
153904,Kotak Nifty 200 Momentum 30 ETF,29.993,01-Jun-2026
112351,Kotak Nifty 50 ETF,258.1225,01-Jun-2026
135744,Kotak Nifty 50 Value 20 ETF - Payout of Income Distribution cum capital withdrawal option,14.0435,01-Jun-2026
149397,Kotak Nifty Alpha 50 ETF,49.5559,01-Jun-2026
133122,Kotak Nifty Bank ETF,55.521,01-Jun-2026
153934,Kotak Nifty Chemicals ETF,28.938,01-Jun-2026
150492,Kotak Nifty India Consumption ETF,11.3625,01-Jun-2026
148763,Kotak Nifty IT ETF,33.0446,01-Jun-2026
153398,Kotak Nifty Midcap 150 ETF,22.587,01-Jun-2026
149757,Kotak Nifty Midcap 50 ETF,17.626,01-Jun-2026
150531,Kotak Nifty MNC ETF,32.5536,01-Jun-2026
154101,Kotak Nifty Next 50 ETF,70.278,01-Jun-2026
106929,Kotak Nifty PSU Bank ETF,802.539,01-Jun-2026
153657,Kotak Nifty200 Quality 30 ETF,20.24,01-Jun-2026
150948,Kotak Silver ETF,25.3241,01-Jun-2026
135672,LIC MF BSE Sensex ETF,834.8465,01-Jun-2026
136473,LIC MF Nifty 100 ETF,266.1469,01-Jun-2026
135607,LIC MF Nifty 50 ETF,261.019,01-Jun-2026
133307,LIC MF Nifty 8-13 yr G-Sec ETF,28.7664,01-Jun-2026
152404,LIC MF Nifty Midcap 100 ETF,61.1396,01-Jun-2026
153379,Mirae Asset BSE 200 Equal Weight ETF,13.2998,01-Jun-2026
154061,Mirae Asset BSE 500 Dividend Leaders 50 ETF,36.1364,01-Jun-2026
154182,Mirae Asset BSE India Defence ETF,74.3034,01-Jun-2026
153384,Mirae Asset BSE Select IPO ETF,42.8216,01-Jun-2026
152097,Mirae Asset BSE Sensex ETF,76.2688,01-Jun-2026
149379,Mirae Asset Hang Seng TECH ETF,20.1615,01-Jun-2026
148572,Mirae Asset Nifty 100 ESG Sector Leaders ETF,39.9880,01-Jun-2026
151604,Mirae Asset Nifty 100 Low Volatility 30 ETF,198.1023,01-Jun-2026
153045,Mirae Asset Nifty 1D Rate Liquid ETF - Growth,1087.8506,01-Jun-2026
151908,Mirae Asset Nifty 1D Rate Liquid ETF-IDCW,1000.0000,01-Jun-2026
152134,Mirae Asset Nifty 200 Alpha 30 ETF,25.4768,01-Jun-2026
145633,Mirae Asset Nifty 50 ETF,253.0566,01-Jun-2026
154169,Mirae Asset Nifty 500 Healthcare ETF,19.7285,01-Jun-2026
154299,Mirae Asset Nifty 500 Value 50 ETF,16.5712,01-Jun-2026
151695,Mirae Asset Nifty 8-13 yr Gsec ETF,29.7488,01-Jun-2026
151857,Mirae Asset Nifty Bank ETF,544.9897,01-Jun-2026
153945,Mirae Asset Nifty Energy ETF,40.3844,01-Jun-2026
152715,Mirae Asset Nifty EV and New Age Automotive ETF,30.3528,01-Jun-2026
149105,Mirae Asset Nifty Financial Services ETF,25.8785,01-Jun-2026
154181,Mirae Asset Nifty India Infrastructure & Logistics ETF,11.9699,01-Jun-2026
153642,Mirae Asset Nifty India Internet ETF,12.0048,01-Jun-2026
149786,Mirae Asset Nifty India Manufacturing ETF,159.4046,01-Jun-2026
153191,Mirae Asset Nifty India New Age Consumption ETF,10.8087,01-Jun-2026
152155,Mirae Asset Nifty IT ETF,31.5601,01-Jun-2026
152924,Mirae Asset Nifty Metal ETF,13.5929,01-Jun-2026
149918,Mirae Asset Nifty Midcap 150 ETF,22.7170,01-Jun-2026
152634,Mirae Asset Nifty MidSmallcap400 Momentum Quality 100 ETF,50.1280,01-Jun-2026
147906,Mirae Asset Nifty Next 50 ETF,719.9114,01-Jun-2026
152929,Mirae Asset Nifty PSU Bank ETF,80.8064,01-Jun-2026
153946,Mirae Asset Nifty Smallcap 250 ETF,16.8765,01-Jun-2026
152455,Mirae Asset Nifty Smallcap 250 Momentum Quality 100 ETF,44.6469,01-Jun-2026
154060,Mirae Asset Nifty Top 20 Equal Weight ETF,8.3889,01-Jun-2026
153519,Mirae Asset Nifty 50 Equal Weight ETF,323.1160,01-Jun-2026
152811,Mirae Asset Nifty500 Multicap 50:25:25 ETF,15.9488,01-Jun-2026
148927,Mirae Asset NYSE FANG + ETF,173.6498,01-Jun-2026
149169,Mirae Asset S&P 500 Top 50 ETF,68.6641,01-Jun-2026
151779,Mirae Asset Silver ETF,253.9592,01-Jun-2026
150517,Motilal Oswal BSE Enhanced Value ETF,116.3189,01-Jun-2026
150445,Motilal Oswal BSE Healthcare ETF,47.0352,01-Jun-2026
153564,Motilal Oswal BSE India Infrastructure ETF,62.0562,01-Jun-2026
149921,Motilal Oswal BSE Low Volatility ETF,35.7632,01-Jun-2026
150520,Motilal Oswal BSE Quality ETF,199.3654,01-Jun-2026
154003,Motilal Oswal BSE Select IPO ETF,42.8671,01-Jun-2026
154322,Motilal Oswal BSE Top 10 Banks ETF,15.8686,01-Jun-2026
114984,Motilal Oswal Nasdaq 100 ETF (MOFN100),282.8018,01-Jun-2026
149438,Motilal Oswal Nasdaq Q50 ETF,120.7754,01-Jun-2026
153928,Motilal Oswal Nifty 100 ETF,24.4654,01-Jun-2026
149801,Motilal Oswal Nifty 200 Momentum 30 ETF,60.6916,01-Jun-2026
148620,Motilal Oswal Nifty 5 year Benchmark G-sec ETF,63.6006,01-Jun-2026
153532,MOTILAL OSWAL NIFTY 50 EQUAL WEIGHT ETF,32.4326,01-Jun-2026
113069,Motilal Oswal Nifty 50 ETF,243.5895,01-Jun-2026
152106,Motilal Oswal Nifty 500 ETF,22.8718,01-Jun-2026
152874,Motilal Oswal Nifty 500 Momentum 50 ETF,51.6269,01-Jun-2026
153724,Motilal Oswal Nifty Alpha 50 ETF,51.4580,01-Jun-2026
153406,Motilal Oswal Nifty Capital Market ETF,53.8674,01-Jun-2026
153931,Motilal Oswal Nifty Energy ETF,40.3318,01-Jun-2026
152846,Motilal Oswal Nifty India Defence ETF,97.9794,01-Jun-2026
153572,Motilal Oswal Nifty India Manufacturing ETF,156.4335,01-Jun-2026
153618,Motilal Oswal Nifty India Tourism ETF,71.6270,01-Jun-2026
114456,Motilal Oswal Nifty Midcap 100 ETF,65.5322,01-Jun-2026
153694,Motilal Oswal Nifty Midcap150 Momentum 50 ETF,63.1300,01-Jun-2026
154062,Motilal Oswal Nifty MNC ETF,31.5770,01-Jun-2026
153535,MOTILAL OSWAL NIFTY NEXT 50 ETF,69.6077,01-Jun-2026
153608,Motilal Oswal Nifty PSE ETF,103.0302,01-Jun-2026
152541,Motilal Oswal Nifty Realty ETF,76.6933,01-Jun-2026
154033,Motilal Oswal Nifty Services Sector ETF,29.5451,01-Jun-2026
152546,Motilal Oswal Nifty Smallcap 250 ETF,16.9151,01-Jun-2026
153820,Motilal Oswal Silver ETF,257.7076,01-Jun-2026
140107,CPSE ETF,101.0649,01-Jun-2026
153569,Nippon India BSE Sensex Next 30 ETF,41.9135,01-Jun-2026
131331,Nippon India ETF BSE Sensex,849.7208,01-Jun-2026
147579,Nippon India ETF BSE Sensex Next 50,88.1912,01-Jun-2026
140095,Nippon India ETF Hang Seng BeES,452.6505,01-Jun-2026
121146,Nippon India ETF Nifty 100,257.8871,01-Jun-2026
140086,Nippon India ETF Nifty 1D Rate Liquid BeES - DAILY IDCW Option,1000.0000,01-Jun-2026
148800,Nippon India ETF Nifty 5 yr Benchmark G-Sec,64.4188,01-Jun-2026
140084,Nippon India ETF Nifty 50 BeES,265.0419,01-Jun-2026
140094,Nippon India ETF Nifty 50 Shariah BeES,462.8703,01-Jun-2026
134782,Nippon India ETF Nifty 50 Value 20,140.6408,01-Jun-2026
139496,Nippon India ETF Nifty 8-13 yr G-Sec Long Term Gilt,29.2382,01-Jun-2026
140087,Nippon India ETF Nifty Bank BeES,553.9130,01-Jun-2026
128639,Nippon India ETF Nifty Dividend Opportunities 50,77.1191,01-Jun-2026
128331,Nippon India ETF Nifty India Consumption,123.1193,01-Jun-2026
140102,Nippon India ETF Nifty Infrastructure BeES,952.9005,01-Jun-2026
148408,Nippon India ETF Nifty IT,33.1076,01-Jun-2026
146271,Nippon India ETF Nifty Midcap 150,229.7930,01-Jun-2026
140085,Nippon India ETF Nifty Next 50 Junior BeES,753.8924,01-Jun-2026
140089,Nippon India ETF Nifty PSU Bank BeES,89.5321,01-Jun-2026
148798,Nippon India ETF Nifty SDL Apr 2026 Top 20 Equal Weight,137.8305,30-Apr-2026
153725,Nippon India Nifty 1D Rate Liquid ETF-Growth,1041.6775,01-Jun-2026
149465,Nippon India Nifty Auto ETF,266.3345,01-Jun-2026
153810,Nippon India Nifty India Manufacturing ETF,157.2399,01-Jun-2026
149008,Nippon India Nifty Pharma ETF,24.8395,01-Jun-2026
149758,Nippon India Silver ETF,249.7213,01-Jun-2026
108479,Quantum Nifty 50 ETF,256.0995,01-Jun-2026
134014,SBI BSE 100 ETF,274.6762,01-Jun-2026
153435,SBI BSE PSU BANK ETF,46.5360,01-Jun-2026
121109,SBI BSE SENSEX ETF,823.7519,01-Jun-2026
144916,SBI BSE Sensex Next 50 ETF,903.2743,01-Jun-2026
139430,SBI Nifty 10 yr Benchmark G-Sec ETF,258.4623,01-Jun-2026
153796,SBI Nifty 1D Rate Liquid ETF - Growth,1041.2156,01-Jun-2026
152168,SBI NIFTY 1D Rate Liquid ETF - IDCW,1000.0000,01-Jun-2026
145648,SBI Nifty 200 Quality 30 ETF,217.3932,01-Jun-2026
135106,SBI Nifty 50 ETF,250.4890,01-Jun-2026
134008,SBI Nifty Bank ETF,549.5177,01-Jun-2026
149041,SBI Nifty Consumption ETF,114.0789,01-Jun-2026
148542,SBI Nifty IT ETF,330.5287,01-Jun-2026
154305,SBI Nifty Midcap 150 ETF,22.2774,01-Jun-2026
154237,SBI Nifty Midcap 150 Momentum 50 ETF,62.2577,01-Jun-2026
134013,SBI Nifty Next 50 ETF,747.0446,01-Jun-2026
148541,SBI Nifty Private Bank ETF,265.2102,01-Jun-2026
154353,SBI Nifty Smallcap 250 ETF,16.8432,01-Jun-2026
154354,SBI Nifty200 Value 30 ETF,15.3418,01-Jun-2026
152749,SBI Nifty50 Equal Weight ETF,32.5099,01-Jun-2026
152725,SBI Silver ETF,255.5406,01-Jun-2026
152741,Shriram Nifty 1D Rate Liquid ETF - Growth,1106.7329,01-Jun-2026
145801,Tata Nifty 50 Exchange Traded Fund,253.2554,01-Jun-2026
149959,Tata Nifty India Digital Exchange Traded Fund,82.4205,01-Jun-2026
147614,Tata Nifty Private Bank Exchange Traded Fund,269.0991,01-Jun-2026
152285,Tata Silver Exchange Traded Fund,25.3328,01-Jun-2026
146388,UTI - BSE Sensex Next 50 Exchange Traded Fund,90.06,01-Jun-2026
141665,UTI Nifty Next 50 Exchange Traded Fund,75.2725,01-Jun-2026
135321,UTI BSE Sensex ETF,818.8513,01-Jun-2026
152369,UTI Nifty 10 yr Benchmark G-Sec ETF,25.9754,01-Jun-2026
152368,UTI Nifty 5 yr Benchmark G-Sec ETF,64.6019,01-Jun-2026
135320,UTI Nifty 50 ETF,257.9412,01-Jun-2026
148173,UTI Nifty Bank ETF,55.335,01-Jun-2026
152355,UTI Nifty IT ETF,313.3119,01-Jun-2026
152050,UTI Nifty Midcap 150 Exchange Traded Fund,224.6001,01-Jun-2026
151730,UTI Silver Exchange Traded Fund,252.0842,01-Jun-2026
152667,Zerodha Nifty 100 ETF,10.1962,01-Jun-2026
152327,Zerodha Nifty 1D Rate Liquid ETF - Growth Option,114.3252,01-Jun-2026
153905,Zerodha Nifty 50 ETF,9.3340,01-Jun-2026
153811,Zerodha Nifty 8-13 Yr G-Sec ETF,29.7728,01-Jun-2026
152668,Zerodha Nifty Midcap 150 ETF,11.1680,01-Jun-2026
153837,Zerodha Nifty Smallcap 100 ETF,10.1883,01-Jun-2026
153413,Zerodha Silver ETF,26.5053,01-Jun-2026
146407,ADITYA BIRLA SUN LIFE BAL BHAVISHYA YOJNA DIRECT GROWTH,22.4,01-Jun-2026
146409,ADITYA BIRLA SUN LIFE BAL BHAVISHYA YOJNA REGULAR GROWTH,19.9,01-Jun-2026
146408,ADITYA BIRLA SUN LIFE BAL BHAVISHYA YOJNA- Direct - IDCW,18.27,01-Jun-2026
146405,ADITYA BIRLA SUN LIFE BAL BHAVISHYA YOJNA- Regular - IDCW,16.24,01-Jun-2026
135762,Axis Children's Fund - Lock in - Direct Growth,28.7782,01-Jun-2026
135765,Axis Children's Fund - Lock in - Direct Plan - IDCW,28.7538,01-Jun-2026
135759,Axis Children's Fund - Lock in - Regular Growth,25.1278,01-Jun-2026
135760,Axis Children's Fund - Lock in - Regular Plan - IDCW,25.1415,01-Jun-2026
135764,Axis Children's Fund - No Lock in - Direct Growth,29.3286,01-Jun-2026
135763,Axis Children's Fund - No Lock in - Direct Plan - IDCW,28.8135,01-Jun-2026
135766,Axis Children's Fund - No Lock in - Regular Plan - Growth,25.1247,01-Jun-2026
135761,Axis Children's Fund - No Lock in - Regular Plan - IDCW,25.1206,01-Jun-2026
153171,Baroda BNP Paribas Children's Fund - Direct Plan - Growth Option,10.9953,01-Jun-2026
153170,Baroda BNP Paribas Children's Fund - Regular Plan - Growth Option,10.7020,01-Jun-2026
153169,Baroda BNP Paribas Children's Fund - Regular Plan - IDCW Option,10.7020,01-Jun-2026
119066,HDFC Childrens Fund - Direct Plan,308.517,01-Jun-2026
100900,HDFC Childrens Fund - Growth Plan,276.219,01-Jun-2026
119067,HDFC Childrens Fund Savings Plan-Direct Plan,45.8807,18-Oct-2017
100899,HDFC Childrens Fund-Savings,44.0722,18-Oct-2017
120579,ICICI Prudential Children's Fund - Direct Plan,356.92,01-Jun-2026
101127,ICICI Prudential Children's Fund - Regular Plan,322.54,01-Jun-2026
120285,LIC MF Children's Fund-Direct Plan-Growth,35.8887,01-Jun-2026
101271,LIC MF Children's Fund-Regular Plan-Growth,31.9629,01-Jun-2026
148490,SBI Children's Fund - Investment Plan - Direct Plan - Growth,50.3034,01-Jun-2026
148489,SBI Children's Fund - Investment Plan - Regular Plan - Growth,46.8493,01-Jun-2026
119719,SBI Children's Fund - Savings Plan - DIRECT PLAN - GROWTH,124.0869,01-Jun-2026
101169,SBI Children's Fund - Savings Plan - REGULAR PLAN - GROWTH,113.4654,01-Jun-2026
101491,Tata Childrens Fund -Regular Plan-Growth Option,54.9418,01-Jun-2026
119312,Tata Childrens Fund-Direct Plan-Growth Option,61.4202,01-Jun-2026
152219,Union Children's Fund - Direct Plan - Growth Option,12.48,01-Jun-2026
152220,Union Children's Fund - Direct Plan - IDCW Option,12.48,01-Jun-2026
152217,Union Children's Fund - Regular Plan - Growth Option,12.09,01-Jun-2026
152218,Union Children's Fund - Regular Plan - IDCW Option,10.52,01-Jun-2026
120724,UTI Children's Equity Fund - Direct Plan - Growth Option,87.5026,01-Jun-2026
120725,UTI Children's Equity Fund - Direct Plan - IDCW,87.6538,01-Jun-2026
102267,UTI Children's Equity Fund - Regular Plan - Growth Option,78.0792,01-Jun-2026
102266,UTI Children's Equity Fund - Regular Plan - IDCW,78.084,01-Jun-2026
120771,UTI Children's Hybrid Fund - Direct Plan,40.3464,01-Jun-2026
100678,UTI Children's Hybrid Fund - Regular Plan,39.403,01-Jun-2026
146576,Aditya Birla Sun Life Retirement Fund-The 30s Plan-Direct - Payout of IDCW,19.168,01-Jun-2026
146575,Aditya Birla Sun Life Retirement Fund-The 30s Plan-Direct Growth,23.547,01-Jun-2026
146574,Aditya Birla Sun Life Retirement Fund-The 30s Plan-Regular - Payout of IDCW,17.179,01-Jun-2026
146577,Aditya Birla Sun Life Retirement Fund-The 30s Plan-Regular Growth,21.101,01-Jun-2026
146927,Aditya Birla Sun Life Retirement Fund-The 40s Plan- Direct - Payout of IDCW,16.835,01-Jun-2026
146930,Aditya Birla Sun Life Retirement Fund-The 40s Plan-Direct Plan-Growth,20.685,01-Jun-2026
146928,Aditya Birla Sun Life Retirement Fund-The 40s Plan-Regular - Payout of IDCW,15.126,01-Jun-2026
146929,Aditya Birla Sun Life Retirement Fund-The 40s Plan-Regular Plan-Growth,18.584,01-Jun-2026
146937,Aditya Birla Sun Life Retirement Fund-The 50s Plan- Direct - Payout of IDCW,13.3273,01-Jun-2026
146939,Aditya Birla Sun Life Retirement Fund-The 50s Plan- Regular - Payout of IDCW,12.0694,01-Jun-2026
146940,Aditya Birla Sun Life Retirement Fund-The 50s Plan-Direct Plan-Growth,16.3827,01-Jun-2026
146938,Aditya Birla Sun Life Retirement Fund-The 50s Plan-Regular Plan-Growth,14.836,01-Jun-2026
146944,Aditya Birla Sun Life Retirement Fund-The 50s Plus-Debt Plan - Direct - Payout of IDCW,11.9685,01-Jun-2026
146942,Aditya Birla Sun Life Retirement Fund-The 50s Plus-Debt Plan - Regular - Payout of IDCW,10.9297,01-Jun-2026
146943,Aditya Birla Sun Life Retirement Fund-The 50s Plus-Debt Plan-Direct Plan-Growth,14.7161,01-Jun-2026
146941,Aditya Birla Sun Life Retirement Fund-The 50s Plus-Debt Plan-Regular Plan-Growth,13.4371,01-Jun-2026
147825,Axis Retirement Fund - Aggressive Plan - Direct Growth,19.37,01-Jun-2026
147822,Axis Retirement Fund - Aggressive Plan - Direct Plan - IDCW,19.32,01-Jun-2026
147823,Axis Retirement Fund - Aggressive Plan - Regular Growth,17.58,01-Jun-2026
147824,Axis Retirement Fund - Aggressive Plan - Regular Plan - IDCW,17.58,01-Jun-2026
147830,Axis Retirement Fund - Conservative Plan - Direct Growth,17.1600,01-Jun-2026
147831,Axis Retirement Fund - Conservative Plan - Direct Plan - IDCW,16.9725,01-Jun-2026
147832,Axis Retirement Fund - Conservative Plan - Regular Growth,15.5710,01-Jun-2026
147833,Axis Retirement Fund - Conservative Plan - Regular Plan - IDCW,15.5699,01-Jun-2026
147826,Axis Retirement Fund - Dynamic Plan - Direct Growth,20.53,01-Jun-2026
147827,Axis Retirement Fund - Dynamic Plan - Direct Plan - IDCW,20.30,01-Jun-2026
147828,Axis Retirement Fund - Dynamic Plan - Regular Growth,18.55,01-Jun-2026
147829,Axis Retirement Fund - Dynamic Plan - Regular Plan - IDCW,18.55,01-Jun-2026
152102,Bandhan Retirement Fund - Direct Plan - Growth,12.829,01-Jun-2026
152104,Bandhan Retirement Fund - Direct Plan - IDCW,12.820,01-Jun-2026
152103,Bandhan Retirement Fund - Regular Plan - Growth,12.281,01-Jun-2026
152105,Bandhan Retirement Fund - Regular Plan - IDCW,12.282,01-Jun-2026
152628,Baroda BNP Paribas Retirement Fund - Direct plan - Growth option,11.4720,01-Jun-2026
152626,Baroda BNP Paribas Retirement Fund - Direct plan - IDCW option,11.4720,01-Jun-2026
152625,Baroda BNP Paribas Retirement Fund - Regular plan - Growth option,11.0926,01-Jun-2026
152627,Baroda BNP Paribas Retirement Fund - Regular plan - IDCW option,11.0926,01-Jun-2026
118548,Franklin India Retirement Fund - Direct - Growth,235.8246,01-Jun-2026
118549,Franklin India Retirement Fund - Direct - IDCW,17.9387,01-Jun-2026
100536,Franklin India Retirement Fund - Growth,213.7592,01-Jun-2026
100535,Franklin India Retirement Fund - IDCW,16.2301,01-Jun-2026
136090,HDFC Retirement Savings Fund - Equity Plan - Growth Option,46.867,01-Jun-2026
136094,HDFC Retirement Savings Fund - Equity Plan - Growth Option - Direct Plan,53.55,01-Jun-2026
136466,HDFC Retirement Savings Fund - Hybrid-Debt Plan - Growth Option,21.3976,01-Jun-2026
136465,HDFC Retirement Savings Fund - Hybrid-Debt Plan - Growth Option - Direct Plan,24.3646,01-Jun-2026
136463,HDFC Retirement Savings Fund - Hybrid-Equity Plan - Growth Option,36.144,01-Jun-2026
136464,HDFC Retirement Savings Fund - Hybrid-Equity Plan - Growth Option - Direct Plan,41.424,01-Jun-2026
146721,ICICI Prudential Retirement Fund - Hybrid Aggressive - Direct Plan - Growth Option,30.41,01-Jun-2026
146720,ICICI Prudential Retirement Fund - Hybrid Aggressive - Direct Plan - IDCW Option,30.42,01-Jun-2026
146722,ICICI Prudential Retirement Fund - Hybrid Aggressive - Growth Option,27.20,01-Jun-2026
146723,ICICI Prudential Retirement Fund - Hybrid Aggressive - IDCW Option,27.20,01-Jun-2026
146716,ICICI Prudential Retirement Fund - Hybrid Conservative - Direct Plan - Growth Option,19.6805,01-Jun-2026
146718,ICICI Prudential Retirement Fund - Hybrid Conservative - Direct Plan - IDCW Option,19.6801,01-Jun-2026
146717,ICICI Prudential Retirement Fund - Hybrid Conservative - Growth Option,17.8799,01-Jun-2026
146719,ICICI Prudential Retirement Fund - Hybrid Conservative - IDCW Option,17.8798,01-Jun-2026
146727,ICICI Prudential Retirement Fund - Pure Debt - Direct Plan - Growth Option,16.8620,01-Jun-2026
146725,ICICI Prudential Retirement Fund - Pure Debt - Direct Plan - IDCW Option,16.8619,01-Jun-2026
146726,ICICI Prudential Retirement Fund - Pure Debt - Growth Option,15.4106,01-Jun-2026
146724,ICICI Prudential Retirement Fund - Pure Debt - IDCW Option,15.4108,01-Jun-2026
146349,ICICI Prudential Retirement Fund - Pure Equity - Direct Plan - Growth Option,37.71,01-Jun-2026
146348,ICICI Prudential Retirement Fund - Pure Equity - Direct Plan - IDCW Option,37.70,01-Jun-2026
146346,ICICI Prudential Retirement Fund - Pure Equity - Growth Option,33.82,01-Jun-2026
146347,ICICI Prudential Retirement Fund - Pure Equity - IDCW Option,33.82,01-Jun-2026
133570,NIPPON INDIA RETIREMENT FUND - INCOME GENERATION SCHEME - Direct Plan - IDCW Option,22.7046,01-Jun-2026
133571,NIPPON INDIA RETIREMENT FUND - INCOME GENERATION SCHEME - IDCW Option,19.7562,01-Jun-2026
133569,Nippon India Retirement Fund- Income Generation Scheme- Direct Plan- Growth Plan - Growth Option,22.7046,01-Jun-2026
133629,Nippon India Retirement Fund- Income Generation Scheme- Direct Plan-Growth Plan- Bonus Option,22.7046,01-Jun-2026
133628,Nippon India Retirement Fund- Income Generation Scheme- Growth Plan- Bonus Option,19.7535,01-Jun-2026
133572,Nippon India Retirement Fund- Income Generation Scheme-Growth Plan - Growth Option,19.7535,01-Jun-2026
133566,NIPPON INDIA RETIREMENT FUND - WEALTH CREATION SCHEME - Direct Plan - IDCW Option,21.7188,01-Jun-2026
133567,NIPPON INDIA RETIREMENT FUND - WEALTH CREATION SCHEME - IDCW Option,18.5269,01-Jun-2026
133568,Nippon India Retirement Fund- Wealth Creation Scheme- Direct Plan- Growth Plan - Growth Option,31.3569,01-Jun-2026
133630,Nippon India Retirement Fund- Wealth Creation Scheme- Direct Plan-Growth Plan- Bonus Option,31.3569,01-Jun-2026
133565,Nippon India Retirement Fund- Wealth Creation Scheme- Growth Plan - Growth Option,27.6071,01-Jun-2026
