investor_id,age,income_band,state,city_tier,txn_type,amount,scheme_code,txn_date
INV78519,41,12-25L,Gujarat,Tier2,Lumpsum,2000,119551,2022-08-20 00:00:00
INV25363,28,12-25L,Delhi,Tier1,Lumpsum,10000,119551,2026-05-04 00:00:00
INV21856,23,12-25L,Gujarat,Tier3,SIP,2000,118632,2025-06-21 00:00:00
INV75055,40,12-25L,Rajasthan,Tier2,SIP,5000,120841,2022-08-09 00:00:00
INV52907,60,5-12L,Karnataka,Tier2,Redemption,10000,120503,2023-04-04 00:00:00
INV44673,42,25L+,Telangana,Tier2,SIP,1000,125497,2022-06-27 00:00:00
INV32914,22,12-25L,Delhi,Tier1,SIP,10000,119551,2025-05-13 00:00:00
INV81770,40,12-25L,West Bengal,Tier2,SIP,2000,120503,2025-04-24 00:00:00
INV32445,25,5-12L,MP,Tier3,SIP,10000,120841,2024-04-22 00:00:00
INV39305,26,5-12L,UP,Tier2,SIP,1000,125497,2025-12-13 00:00:00
INV87642,42,25L+,Tamil Nadu,Tier1,SIP,5000,119551,2026-01-25 00:00:00
INV49748,40,5-12L,Punjab,Tier1,SIP,5000,120841,2024-11-27 00:00:00
INV31856,22,5-12L,Punjab,Tier2,SIP,50000,120841,2023-02-01 00:00:00
INV23454,29,12-25L,Telangana,Tier3,SIP,1000,120841,2025-10-12 00:00:00
INV21907,54,5-12L,Maharashtra,Tier1,SIP,10000,120841,2023-06-03 00:00:00
INV34934,38,5-12L,UP,Tier3,Redemption,10000,118632,2022-10-11 00:00:00
INV35698,50,12-25L,Tamil Nadu,Tier3,Lumpsum,2000,119551,2022-04-25 00:00:00
INV96143,22,5-12L,Gujarat,Tier2,SIP,5000,119092,2024-07-27 00:00:00
INV50676,53,12-25L,Rajasthan,Tier2,SIP,25000,119551,2023-12-08 00:00:00
INV10464,27,5-12L,Kerala,Tier3,SIP,10000,120841,2025-01-04 00:00:00
INV47619,45,12-25L,Gujarat,Tier3,SIP,10000,119092,2026-04-04 00:00:00
INV82416,40,25L+,West Bengal,Tier2,Lumpsum,500,120841,2024-12-24 00:00:00
INV37235,26,25L+,UP,Tier2,SIP,1000,120503,2023-10-29 00:00:00
INV19775,55,12-25L,West Bengal,Tier1,SIP,5000,120841,2026-02-21 00:00:00
INV93832,35,5-12L,Maharashtra,Tier2,SIP,2000,120841,2023-08-11 00:00:00
INV89613,57,25L+,Gujarat,Tier3,Lumpsum,5000,118632,2024-03-24 00:00:00
INV16397,53,25L+,UP,Tier2,SIP,2000,120841,2026-04-15 00:00:00
INV36949,26,12-25L,MP,Tier1,Redemption,10000,125497,2023-02-04 00:00:00
INV33195,38,25L+,Karnataka,Tier1,SIP,500,119551,2022-05-24 00:00:00
INV72950,47,5-12L,West Bengal,Tier2,Redemption,50000,118632,2023-04-17 00:00:00
INV47968,61,25L+,Maharashtra,Tier1,SIP,25000,120503,2023-07-23 00:00:00
INV41260,57,12-25L,Gujarat,Tier3,Lumpsum,5000,119551,2023-03-05 00:00:00
INV56072,27,5-12L,Telangana,Tier1,SIP,1000,118632,2022-11-16 00:00:00
INV90818,54,25L+,Delhi,Tier2,SIP,25000,118632,2024-03-22 00:00:00
INV62166,60,5-12L,West Bengal,Tier3,Redemption,1000,119092,2023-05-12 00:00:00
INV15688,42,25L+,Gujarat,Tier3,SIP,25000,119092,2023-07-15 00:00:00
INV42455,49,12-25L,UP,Tier2,SIP,500,119092,2022-09-12 00:00:00
INV12192,63,5-12L,Telangana,Tier3,SIP,2000,119092,2023-06-09 00:00:00
INV95484,50,5-12L,MP,Tier3,Lumpsum,25000,118632,2022-07-28 00:00:00
INV51007,31,12-25L,Punjab,Tier3,Lumpsum,2000,118632,2022-03-06 00:00:00
INV48762,48,5-12L,West Bengal,Tier2,SIP,25000,120503,2022-11-13 00:00:00
INV80519,43,12-25L,Rajasthan,Tier3,Redemption,1000,120841,2025-09-10 00:00:00
INV26796,27,12-25L,MP,Tier3,SIP,50000,119551,2025-10-15 00:00:00
INV16683,46,5-12L,Punjab,Tier1,SIP,10000,119092,2025-01-12 00:00:00
INV82948,52,25L+,Telangana,Tier1,SIP,25000,125497,2023-11-26 00:00:00
INV40472,36,12-25L,MP,Tier3,Lumpsum,25000,119092,2022-05-27 00:00:00
INV68867,39,12-25L,Gujarat,Tier1,SIP,50000,118632,2026-02-13 00:00:00
INV34036,56,5-12L,MP,Tier1,Redemption,500,120841,2023-08-15 00:00:00
INV17621,25,5-12L,Rajasthan,Tier2,Lumpsum,50000,120841,2025-02-02 00:00:00
INV95236,62,12-25L,Kerala,Tier1,Lumpsum,25000,119092,2023-07-15 00:00:00
INV74293,41,5-12L,West Bengal,Tier3,Lumpsum,5000,120841,2026-05-09 00:00:00
INV90037,30,5-12L,Punjab,Tier3,Lumpsum,10000,119551,2024-03-11 00:00:00
INV64020,51,5-12L,Rajasthan,Tier2,Redemption,10000,120503,2022-03-15 00:00:00
INV36222,34,12-25L,Rajasthan,Tier1,SIP,2000,120503,2023-11-14 00:00:00
INV45091,55,25L+,Maharashtra,Tier2,SIP,5000,119092,2023-10-17 00:00:00
INV62857,24,5-12L,Kerala,Tier2,Redemption,2000,125497,2026-01-14 00:00:00
INV24871,27,5-12L,Rajasthan,Tier2,SIP,2000,120503,2024-06-17 00:00:00
INV91305,45,25L+,MP,Tier2,Lumpsum,10000,119551,2025-06-19 00:00:00
INV23320,24,5-12L,Gujarat,Tier1,Lumpsum,10000,119551,2025-07-13 00:00:00
INV84772,59,25L+,Telangana,Tier1,SIP,500,120841,2024-08-29 00:00:00
INV61788,49,12-25L,Maharashtra,Tier1,Redemption,5000,120503,2022-04-05 00:00:00
INV45951,37,25L+,Rajasthan,Tier2,SIP,50000,119551,2025-08-31 00:00:00
INV72876,35,5-12L,Delhi,Tier2,Lumpsum,1000,118632,2022-09-23 00:00:00
INV62073,25,12-25L,Punjab,Tier2,SIP,50000,119551,2026-04-07 00:00:00
INV29362,62,12-25L,Karnataka,Tier3,SIP,1000,120841,2024-12-11 00:00:00
INV82250,22,12-25L,Rajasthan,Tier2,SIP,25000,120503,2022-05-09 00:00:00
INV87154,30,25L+,Rajasthan,Tier2,SIP,10000,120841,2024-09-26 00:00:00
INV94471,35,5-12L,Karnataka,Tier2,Lumpsum,5000,119092,2023-02-24 00:00:00
INV15655,55,25L+,Maharashtra,Tier2,SIP,1000,119551,2024-02-12 00:00:00
INV50121,48,25L+,Delhi,Tier2,Redemption,1000,119551,2022-07-04 00:00:00
INV37836,22,12-25L,West Bengal,Tier2,SIP,1000,120841,2024-11-17 00:00:00
INV38467,43,5-12L,Gujarat,Tier3,SIP,10000,125497,2023-03-22 00:00:00
INV41455,26,12-25L,Karnataka,Tier2,SIP,5000,120503,2024-12-18 00:00:00
INV58164,23,25L+,Kerala,Tier2,SIP,5000,119092,2022-11-22 00:00:00
INV18888,59,25L+,Karnataka,Tier1,Lumpsum,500,120841,2026-02-24 00:00:00
INV82844,40,25L+,Karnataka,Tier1,SIP,10000,119551,2026-02-27 00:00:00
INV21723,60,25L+,MP,Tier3,Redemption,500,120503,2024-12-31 00:00:00
INV93293,24,5-12L,Telangana,Tier2,SIP,50000,119551,2024-12-22 00:00:00
INV31759,36,12-25L,Rajasthan,Tier1,SIP,5000,120503,2022-01-12 00:00:00
INV99883,54,25L+,Tamil Nadu,Tier2,Lumpsum,2000,125497,2025-09-16 00:00:00
INV24668,49,25L+,Delhi,Tier1,SIP,500,119092,2026-02-27 00:00:00
INV75113,49,5-12L,Gujarat,Tier2,SIP,50000,125497,2023-10-07 00:00:00
INV63571,27,25L+,Karnataka,Tier3,SIP,10000,120841,2022-05-12 00:00:00
INV97194,63,5-12L,Rajasthan,Tier3,SIP,50000,118632,2026-03-01 00:00:00
INV61740,52,25L+,Delhi,Tier2,SIP,50000,125497,2025-12-02 00:00:00
INV75985,50,5-12L,West Bengal,Tier2,SIP,50000,118632,2024-06-09 00:00:00
INV66832,43,25L+,Karnataka,Tier1,SIP,1000,119551,2023-01-30 00:00:00
INV33195,52,5-12L,Kerala,Tier1,SIP,10000,125497,2024-02-27 00:00:00
INV29585,28,5-12L,Punjab,Tier1,SIP,50000,120503,2022-07-06 00:00:00
INV10301,52,25L+,Telangana,Tier2,SIP,500,120841,2023-06-29 00:00:00
INV14181,35,12-25L,Delhi,Tier1,Lumpsum,10000,120503,2024-07-27 00:00:00
INV22406,28,25L+,Karnataka,Tier3,SIP,50000,118632,2026-02-04 00:00:00
INV55538,42,25L+,Maharashtra,Tier2,SIP,1000,120503,2022-11-28 00:00:00
INV33918,61,12-25L,Maharashtra,Tier1,SIP,2000,120503,2025-01-27 00:00:00
INV15790,64,5-12L,Kerala,Tier2,SIP,2000,119092,2026-01-09 00:00:00
INV33168,54,5-12L,Karnataka,Tier2,SIP,50000,119551,2023-11-09 00:00:00
INV68657,24,12-25L,MP,Tier1,Lumpsum,50000,118632,2022-11-07 00:00:00
INV80644,26,5-12L,Tamil Nadu,Tier1,SIP,1000,120841,2024-03-27 00:00:00
INV76715,64,12-25L,Gujarat,Tier2,SIP,1000,120841,2024-08-05 00:00:00
INV38487,51,25L+,UP,Tier2,SIP,25000,119092,2024-09-02 00:00:00
INV48909,48,5-12L,MP,Tier2,SIP,1000,119551,2024-02-29 00:00:00
INV34196,44,5-12L,Delhi,Tier1,SIP,5000,118632,2023-08-17 00:00:00
INV14203,62,25L+,Tamil Nadu,Tier1,SIP,500,120841,2025-03-17 00:00:00
INV10474,48,25L+,Tamil Nadu,Tier1,SIP,2000,119092,2025-01-22 00:00:00
INV89905,27,5-12L,Punjab,Tier3,SIP,2000,119092,2025-07-15 00:00:00
INV79928,44,12-25L,Gujarat,Tier3,SIP,2000,119092,2022-09-20 00:00:00
INV13547,33,5-12L,West Bengal,Tier3,SIP,1000,120841,2023-02-16 00:00:00
INV17382,49,25L+,Karnataka,Tier2,Lumpsum,5000,119551,2023-05-20 00:00:00
INV44695,54,5-12L,Delhi,Tier3,Lumpsum,25000,119551,2022-03-18 00:00:00
INV22606,33,12-25L,Kerala,Tier3,SIP,500,120841,2022-01-25 00:00:00
INV47658,33,25L+,Rajasthan,Tier2,Redemption,1000,119092,2024-01-08 00:00:00
INV11392,48,12-25L,Tamil Nadu,Tier1,SIP,10000,118632,2026-02-12 00:00:00
INV64803,57,25L+,Maharashtra,Tier2,SIP,2000,119551,2024-05-21 00:00:00
INV43089,56,25L+,MP,Tier3,Lumpsum,10000,118632,2023-04-02 00:00:00
INV84541,25,5-12L,Maharashtra,Tier1,Lumpsum,500,119551,2022-11-29 00:00:00
INV38980,52,5-12L,Karnataka,Tier3,SIP,25000,120841,2023-08-30 00:00:00
INV34958,57,25L+,Telangana,Tier3,Lumpsum,25000,119551,2022-03-21 00:00:00
INV42163,46,5-12L,West Bengal,Tier2,SIP,25000,119092,2022-12-27 00:00:00
INV49189,26,12-25L,UP,Tier2,SIP,500,125497,2022-08-31 00:00:00
INV37553,28,25L+,Karnataka,Tier1,SIP,5000,125497,2022-02-26 00:00:00
INV58123,31,12-25L,Telangana,Tier3,SIP,500,119551,2022-12-30 00:00:00
INV17172,33,25L+,Tamil Nadu,Tier1,Lumpsum,2000,118632,2024-10-17 00:00:00
INV43598,36,5-12L,Telangana,Tier1,SIP,2000,119092,2024-08-18 00:00:00
INV14918,45,12-25L,Gujarat,Tier1,SIP,1000,120503,2023-09-27 00:00:00
INV69019,46,25L+,Gujarat,Tier3,Redemption,25000,119092,2026-02-18 00:00:00
INV19686,23,12-25L,UP,Tier3,SIP,2000,120841,2025-09-03 00:00:00
INV51614,50,12-25L,West Bengal,Tier3,SIP,50000,118632,2026-01-12 00:00:00
INV27372,50,12-25L,Maharashtra,Tier1,Lumpsum,500,119551,2024-05-06 00:00:00
INV50712,36,12-25L,Rajasthan,Tier3,SIP,5000,119551,2023-07-15 00:00:00
INV73434,48,25L+,Rajasthan,Tier1,Lumpsum,50000,125497,2025-04-10 00:00:00
INV60869,56,12-25L,Maharashtra,Tier3,Redemption,50000,119551,2023-01-06 00:00:00
INV70684,58,5-12L,Gujarat,Tier2,SIP,25000,120503,2026-02-15 00:00:00
INV66235,60,5-12L,Punjab,Tier2,SIP,500,120503,2024-04-25 00:00:00
INV88275,59,5-12L,Tamil Nadu,Tier2,SIP,500,120503,2026-02-03 00:00:00
INV38814,62,25L+,Kerala,Tier1,Redemption,5000,120841,2026-04-20 00:00:00
INV73917,61,12-25L,UP,Tier3,Lumpsum,1000,119092,2023-02-25 00:00:00
INV28914,37,25L+,West Bengal,Tier3,SIP,50000,119092,2022-05-06 00:00:00
INV55728,46,12-25L,Maharashtra,Tier1,SIP,1000,119092,2024-07-16 00:00:00
INV87147,32,25L+,Rajasthan,Tier3,SIP,10000,119551,2022-01-04 00:00:00
INV13226,23,5-12L,UP,Tier3,SIP,1000,118632,2024-07-11 00:00:00
INV23235,42,12-25L,West Bengal,Tier2,SIP,50000,125497,2022-11-11 00:00:00
INV31447,28,5-12L,Kerala,Tier2,SIP,50000,118632,2025-10-10 00:00:00
INV10440,49,25L+,Maharashtra,Tier1,SIP,25000,125497,2024-07-12 00:00:00
INV69404,60,12-25L,West Bengal,Tier2,Lumpsum,10000,125497,2025-07-13 00:00:00
INV63896,49,12-25L,Maharashtra,Tier1,SIP,50000,120503,2024-05-21 00:00:00
INV50457,58,25L+,Gujarat,Tier2,SIP,500,125497,2025-12-31 00:00:00
INV18982,55,5-12L,UP,Tier3,Lumpsum,25000,119092,2025-07-04 00:00:00
INV42577,64,12-25L,Kerala,Tier3,SIP,5000,125497,2026-05-04 00:00:00
INV50813,61,12-25L,UP,Tier2,SIP,1000,120841,2022-08-12 00:00:00
INV21815,22,25L+,Punjab,Tier3,SIP,5000,119092,2022-01-03 00:00:00
INV63801,42,5-12L,Maharashtra,Tier1,Redemption,10000,119551,2025-11-25 00:00:00
INV78132,30,5-12L,Rajasthan,Tier1,SIP,1000,118632,2024-01-05 00:00:00
INV16698,33,25L+,West Bengal,Tier1,Lumpsum,10000,119092,2022-10-19 00:00:00
INV28607,22,12-25L,Punjab,Tier2,SIP,10000,119092,2024-10-10 00:00:00
INV42537,60,12-25L,Gujarat,Tier1,SIP,5000,118632,2025-01-03 00:00:00
INV77666,43,25L+,Telangana,Tier2,SIP,1000,118632,2022-04-11 00:00:00
INV10068,25,25L+,Maharashtra,Tier3,Lumpsum,50000,118632,2024-05-10 00:00:00
INV28281,33,5-12L,Telangana,Tier3,SIP,50000,125497,2023-09-03 00:00:00
INV57338,58,5-12L,Gujarat,Tier3,SIP,50000,118632,2026-01-01 00:00:00
INV77119,27,5-12L,Telangana,Tier3,Lumpsum,2000,120503,2022-09-28 00:00:00
INV62192,49,5-12L,West Bengal,Tier3,SIP,2000,119092,2026-03-16 00:00:00
INV85807,54,25L+,Maharashtra,Tier1,Lumpsum,50000,119551,2023-02-09 00:00:00
INV17241,63,5-12L,UP,Tier1,SIP,5000,119551,2026-05-14 00:00:00
INV54102,35,12-25L,Rajasthan,Tier1,Lumpsum,10000,119092,2022-04-28 00:00:00
INV13116,43,12-25L,Tamil Nadu,Tier1,SIP,500,119092,2023-12-26 00:00:00
INV29033,41,5-12L,Gujarat,Tier3,SIP,2000,119551,2024-08-07 00:00:00
INV36387,61,5-12L,UP,Tier1,SIP,2000,125497,2023-02-22 00:00:00
INV85209,40,5-12L,Maharashtra,Tier1,Redemption,1000,125497,2023-12-30 00:00:00
INV51934,24,5-12L,Maharashtra,Tier3,Lumpsum,50000,118632,2023-02-28 00:00:00
INV67135,36,25L+,Punjab,Tier1,SIP,10000,118632,2023-08-21 00:00:00
INV66365,58,5-12L,Telangana,Tier1,SIP,25000,120841,2023-05-02 00:00:00
INV84074,37,5-12L,Delhi,Tier3,SIP,1000,120503,2024-11-05 00:00:00
INV62364,45,25L+,Rajasthan,Tier1,SIP,50000,125497,2024-12-14 00:00:00
INV87250,56,12-25L,UP,Tier3,SIP,2000,118632,2025-05-04 00:00:00
INV62004,59,25L+,Rajasthan,Tier2,Lumpsum,10000,120841,2024-05-02 00:00:00
INV96536,37,25L+,Tamil Nadu,Tier1,SIP,500,119551,2022-02-14 00:00:00
INV42260,49,25L+,MP,Tier2,Redemption,10000,119551,2026-01-19 00:00:00
INV50467,47,12-25L,Karnataka,Tier1,SIP,1000,120841,2022-10-01 00:00:00
INV56795,39,5-12L,Kerala,Tier2,Lumpsum,50000,119092,2024-09-08 00:00:00
INV21920,58,12-25L,Kerala,Tier1,SIP,25000,120503,2024-02-18 00:00:00
INV15777,38,5-12L,UP,Tier3,SIP,1000,120503,2025-05-09 00:00:00
INV21742,49,5-12L,Delhi,Tier2,SIP,5000,119551,2023-01-18 00:00:00
INV60901,26,25L+,West Bengal,Tier3,SIP,10000,120841,2022-03-02 00:00:00
INV29731,30,25L+,Punjab,Tier1,SIP,25000,120503,2026-05-17 00:00:00
INV14919,43,12-25L,Rajasthan,Tier2,Redemption,5000,120841,2022-07-25 00:00:00
INV26570,24,12-25L,West Bengal,Tier2,Lumpsum,10000,119551,2024-02-23 00:00:00
INV32710,29,5-12L,Gujarat,Tier1,SIP,25000,120503,2025-10-06 00:00:00
INV65101,27,12-25L,UP,Tier1,SIP,10000,119092,2024-11-27 00:00:00
INV23795,64,25L+,Maharashtra,Tier3,SIP,500,119551,2026-03-04 00:00:00
INV80888,43,12-25L,UP,Tier2,SIP,1000,119092,2022-01-08 00:00:00
INV25768,44,5-12L,Punjab,Tier2,SIP,25000,125497,2023-12-01 00:00:00
INV31791,51,25L+,Kerala,Tier3,SIP,25000,125497,2025-12-27 00:00:00
INV60546,64,25L+,Telangana,Tier2,Redemption,50000,118632,2024-07-01 00:00:00
INV72175,34,5-12L,Telangana,Tier2,SIP,1000,118632,2023-09-30 00:00:00
INV45161,58,25L+,UP,Tier2,Lumpsum,10000,118632,2022-08-06 00:00:00
INV70872,51,12-25L,Telangana,Tier3,Redemption,5000,120503,2024-04-27 00:00:00
INV35970,28,25L+,Telangana,Tier2,Redemption,2000,119551,2025-07-25 00:00:00
INV10589,27,5-12L,Gujarat,Tier2,Redemption,1000,119551,2022-02-18 00:00:00
INV22222,39,25L+,Tamil Nadu,Tier2,Lumpsum,5000,125497,2022-02-07 00:00:00
INV88403,33,12-25L,MP,Tier3,SIP,2000,118632,2023-03-30 00:00:00
INV39258,51,25L+,MP,Tier2,Redemption,2000,125497,2022-09-02 00:00:00
INV75862,59,5-12L,Gujarat,Tier1,SIP,1000,120503,2023-02-08 00:00:00
INV53704,28,12-25L,UP,Tier2,SIP,1000,120841,2026-02-04 00:00:00
INV30360,22,12-25L,Gujarat,Tier2,SIP,10000,125497,2024-08-01 00:00:00
INV47708,23,25L+,West Bengal,Tier1,SIP,10000,120503,2022-03-10 00:00:00
INV78890,26,12-25L,Telangana,Tier1,SIP,1000,119551,2023-12-14 00:00:00
INV90241,40,5-12L,Maharashtra,Tier2,SIP,5000,118632,2023-03-27 00:00:00
INV16451,44,12-25L,Telangana,Tier3,Redemption,50000,125497,2025-01-05 00:00:00
INV43986,32,25L+,Punjab,Tier3,SIP,2000,119551,2023-06-05 00:00:00
INV85312,24,5-12L,Gujarat,Tier1,SIP,25000,119551,2022-01-01 00:00:00
INV16450,29,12-25L,Tamil Nadu,Tier1,SIP,10000,120841,2023-09-30 00:00:00
INV57694,49,5-12L,Tamil Nadu,Tier3,Lumpsum,1000,119551,2022-12-17 00:00:00
INV98852,60,12-25L,Kerala,Tier2,SIP,50000,119551,2025-02-28 00:00:00
INV75888,32,25L+,Maharashtra,Tier1,SIP,5000,118632,2025-05-31 00:00:00
INV79148,43,12-25L,Maharashtra,Tier3,SIP,25000,118632,2024-01-11 00:00:00
INV34464,46,5-12L,Punjab,Tier3,SIP,500,120503,2022-10-01 00:00:00
INV65890,35,25L+,Punjab,Tier2,SIP,10000,118632,2025-08-06 00:00:00
INV20503,23,5-12L,Tamil Nadu,Tier2,SIP,50000,118632,2023-06-29 00:00:00
INV79337,30,12-25L,Tamil Nadu,Tier3,Lumpsum,500,119551,2025-03-15 00:00:00
INV47955,38,5-12L,Punjab,Tier2,SIP,1000,120503,2025-11-15 00:00:00
INV75610,31,25L+,MP,Tier1,Redemption,1000,125497,2022-12-31 00:00:00
INV60898,34,5-12L,West Bengal,Tier2,SIP,1000,120841,2023-04-27 00:00:00
INV76943,40,25L+,Maharashtra,Tier1,SIP,25000,119551,2022-10-09 00:00:00
INV87073,48,25L+,MP,Tier1,SIP,5000,119551,2024-03-06 00:00:00
INV83379,28,25L+,Delhi,Tier1,Redemption,5000,119092,2023-09-16 00:00:00
INV13217,24,25L+,Delhi,Tier2,Lumpsum,50000,119551,2024-09-22 00:00:00
INV15050,44,25L+,Rajasthan,Tier3,SIP,50000,125497,2025-07-03 00:00:00
INV26678,59,25L+,Tamil Nadu,Tier1,Lumpsum,2000,119551,2023-01-11 00:00:00
INV46637,35,5-12L,Gujarat,Tier3,Lumpsum,50000,120503,2024-04-14 00:00:00
INV46790,41,12-25L,Telangana,Tier3,SIP,50000,120841,2025-04-01 00:00:00
INV44153,32,12-25L,Punjab,Tier2,Lumpsum,25000,119551,2023-03-04 00:00:00
INV47213,64,5-12L,Gujarat,Tier3,SIP,50000,125497,2023-08-27 00:00:00
INV17732,22,12-25L,Karnataka,Tier2,Lumpsum,5000,119551,2024-12-05 00:00:00
INV77154,46,12-25L,Maharashtra,Tier1,SIP,25000,120841,2024-05-31 00:00:00
INV96854,57,5-12L,Maharashtra,Tier1,Redemption,2000,120841,2022-06-04 00:00:00
INV71104,37,5-12L,MP,Tier2,Lumpsum,500,118632,2025-01-07 00:00:00
INV46674,32,12-25L,Karnataka,Tier2,SIP,25000,119551,2025-05-29 00:00:00
INV13390,61,12-25L,Maharashtra,Tier3,Lumpsum,1000,118632,2024-06-24 00:00:00
INV36995,44,12-25L,UP,Tier1,Lumpsum,50000,120503,2024-06-03 00:00:00
INV53915,36,25L+,Maharashtra,Tier2,SIP,10000,120503,2022-09-09 00:00:00
INV26027,26,25L+,MP,Tier2,Lumpsum,10000,119551,2022-01-25 00:00:00
INV27925,42,12-25L,Rajasthan,Tier2,SIP,50000,125497,2022-07-30 00:00:00
INV91829,52,25L+,Gujarat,Tier3,Lumpsum,1000,119092,2024-06-13 00:00:00
INV39861,43,25L+,MP,Tier1,SIP,50000,118632,2025-09-14 00:00:00
INV39596,40,5-12L,MP,Tier2,Redemption,25000,118632,2025-10-14 00:00:00
INV16935,37,12-25L,MP,Tier3,Lumpsum,5000,119092,2025-02-09 00:00:00
INV11257,61,5-12L,Telangana,Tier2,Redemption,25000,125497,2025-10-22 00:00:00
INV61220,48,25L+,Punjab,Tier3,SIP,1000,119551,2026-04-20 00:00:00
INV38793,29,12-25L,MP,Tier2,SIP,25000,125497,2026-02-23 00:00:00
INV71382,40,25L+,UP,Tier3,SIP,5000,119551,2024-10-17 00:00:00
INV23575,44,5-12L,Kerala,Tier1,SIP,25000,125497,2025-11-24 00:00:00
INV96892,61,25L+,West Bengal,Tier3,SIP,50000,119551,2022-12-17 00:00:00
INV52188,44,12-25L,UP,Tier3,SIP,5000,119092,2022-11-23 00:00:00
INV56631,38,5-12L,Punjab,Tier3,SIP,1000,120503,2023-03-04 00:00:00
INV17531,39,25L+,Maharashtra,Tier2,SIP,2000,118632,2025-08-12 00:00:00
INV47799,42,12-25L,Telangana,Tier1,SIP,10000,119551,2024-06-14 00:00:00
INV48668,34,25L+,Karnataka,Tier2,SIP,5000,119092,2023-08-16 00:00:00
INV98775,54,5-12L,Telangana,Tier1,SIP,1000,119092,2025-10-02 00:00:00
INV70348,38,12-25L,Tamil Nadu,Tier2,Redemption,10000,120503,2024-08-24 00:00:00
INV19261,47,5-12L,MP,Tier1,SIP,1000,119092,2023-01-21 00:00:00
INV80424,51,12-25L,West Bengal,Tier3,SIP,25000,118632,2024-08-17 00:00:00
INV99709,42,25L+,Maharashtra,Tier3,SIP,5000,120841,2024-09-09 00:00:00
INV28471,32,5-12L,Maharashtra,Tier1,SIP,25000,120503,2024-11-07 00:00:00
INV81778,51,25L+,UP,Tier2,Lumpsum,500,118632,2023-08-21 00:00:00
INV69184,32,5-12L,Telangana,Tier2,Lumpsum,25000,119092,2025-05-15 00:00:00
INV88819,29,12-25L,Punjab,Tier2,SIP,1000,120503,2023-02-19 00:00:00
INV18398,31,12-25L,West Bengal,Tier3,Lumpsum,10000,119092,2022-11-14 00:00:00
INV82217,42,25L+,Rajasthan,Tier1,SIP,2000,125497,2022-05-05 00:00:00
INV45325,33,12-25L,West Bengal,Tier3,Lumpsum,1000,120841,2025-02-05 00:00:00
INV98368,26,25L+,Tamil Nadu,Tier3,Lumpsum,500,120503,2023-01-06 00:00:00
INV18395,63,25L+,Kerala,Tier3,Redemption,1000,119092,2023-07-19 00:00:00
INV60399,36,25L+,MP,Tier1,Lumpsum,10000,120503,2023-10-27 00:00:00
INV32167,44,12-25L,Punjab,Tier1,Redemption,1000,118632,2025-07-04 00:00:00
INV59225,33,12-25L,Telangana,Tier3,Lumpsum,500,119092,2025-06-29 00:00:00
INV52788,28,25L+,Delhi,Tier1,Lumpsum,10000,120503,2022-04-20 00:00:00
INV90507,40,5-12L,UP,Tier1,SIP,10000,120503,2023-07-30 00:00:00
INV23819,31,12-25L,MP,Tier3,SIP,500,119551,2022-08-17 00:00:00
INV36169,23,12-25L,Telangana,Tier2,SIP,1000,118632,2024-09-26 00:00:00
INV26546,63,12-25L,UP,Tier3,SIP,500,120841,2022-08-02 00:00:00
INV76082,44,12-25L,UP,Tier2,Lumpsum,5000,118632,2023-08-20 00:00:00
INV37606,54,5-12L,Punjab,Tier1,SIP,2000,119551,2022-02-01 00:00:00
INV99810,55,5-12L,Telangana,Tier3,SIP,1000,120503,2025-05-13 00:00:00
INV52411,27,5-12L,Punjab,Tier3,SIP,1000,125497,2022-10-30 00:00:00
INV67974,32,25L+,West Bengal,Tier2,SIP,25000,118632,2022-12-04 00:00:00
INV38778,45,5-12L,Tamil Nadu,Tier1,SIP,5000,120841,2025-06-05 00:00:00
INV57152,58,5-12L,Rajasthan,Tier3,Lumpsum,2000,119092,2023-08-05 00:00:00
INV54764,37,12-25L,Karnataka,Tier3,SIP,50000,125497,2026-02-24 00:00:00
INV40377,53,12-25L,MP,Tier1,SIP,5000,120841,2024-02-25 00:00:00
INV84240,56,12-25L,UP,Tier2,SIP,1000,119551,2022-02-20 00:00:00
INV34496,53,5-12L,Rajasthan,Tier3,SIP,1000,119092,2025-05-23 00:00:00
INV22048,34,12-25L,West Bengal,Tier3,SIP,5000,125497,2022-03-02 00:00:00
INV68261,41,12-25L,Punjab,Tier2,SIP,25000,119551,2022-07-02 00:00:00
INV31313,44,12-25L,Rajasthan,Tier3,Lumpsum,25000,119551,2023-08-18 00:00:00
INV44694,48,5-12L,West Bengal,Tier3,SIP,1000,118632,2025-02-10 00:00:00
INV63724,53,5-12L,Telangana,Tier1,SIP,2000,118632,2022-11-11 00:00:00
INV58468,51,12-25L,Gujarat,Tier2,SIP,2000,119551,2022-03-19 00:00:00
INV55474,40,25L+,West Bengal,Tier2,SIP,500,119551,2026-04-28 00:00:00
INV12890,41,5-12L,Gujarat,Tier2,SIP,10000,125497,2022-07-14 00:00:00
INV86679,56,25L+,Punjab,Tier2,SIP,25000,120503,2024-06-21 00:00:00
INV58886,42,5-12L,Telangana,Tier2,SIP,25000,120841,2025-05-28 00:00:00
INV60838,48,5-12L,Telangana,Tier1,Lumpsum,10000,118632,2024-06-30 00:00:00
INV26684,48,12-25L,Karnataka,Tier2,Redemption,5000,118632,2023-04-01 00:00:00
INV81548,39,5-12L,Rajasthan,Tier2,SIP,2000,118632,2025-12-19 00:00:00
